,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Simulation results - disaggregated. Individual dwelling simulations are listed below in sequential order (dwelling 1 first, then dwelling 2 etc.) ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dwelling index,Date,Time,Occupancy,Activity,Lighting demand,Appliance demand,"Casual thermal gains from occupants, lighting and appliances",Outdoor temperature,Outdoor global radiation (horizontal),Passive solar gains,Primary heating system thermal output,External building node temperature,Internal building node temperature,Hot water demand (litres),Hot water temperature in hot water tank,Space heating timer settings,Hot water heating timer settings,Heating system switched on,Hot water heating required,Emitter temperature,Radiation incident on PV array,PV output,Net dwelling electricity demand,Heat output from primary heating system to space,Heat output from primary heating system to hot water,Fuel flow rate (gas),Solar power incident on collector,Solar thermal collector control state,Solar thermal collector temperature,Heat gains to cylinder from solar thermal collector,Dwelling self-consumption,Space cooling timer settings,Cooling system switched on,Cooling output from cooling system to space,Cooler Emitter temperature,Heating Thermostat Set Point,Cooling Thermostat Set Point,Electricity used by cooling system,Electricity used by heating system
,,,,,Plight,Pa,θc,θo,Go,φs,φh,θb,θi,,θcyl,,,,,θem,Gi,Ppv,Pnet,"φh, space","φh, water",mfuel,,,θcollector,φcollector,Pself,,,"φh, space",θem,θem,θem,,
,,,,,W,W,W,°C,Wm-2,W,W,°C,°C,ltr.min-1,°C,,,,,°C,Wm-2,W,W,W,W,m3/h,W,,°C,W,kWh,,,W,°C,°C,°C,W,W
1,2015-01-01 00:00:00,12:01:00,0,2,0,63,50.2,3.618067368869028,180.82246279629294,812.6501882305017,0,14.746199342589138,22.293551529697645,0,44.32668177937086,1,1,0,0,44.57884384002591,666.9138110681199,666.9138110681199,-603.9138110681199,0,0,0,0,0,0,0,63,0,0,0,22.281037978490577,20,25,0,0
1,2015-01-01 00:00:00,12:02:00,0,2,0,63,50.2,3.6280526314499184,180.95304993335435,813.2370714079142,0,14.747717548356897,22.299773219111284,0,44.322904671328054,1,1,0,0,43.820840700218824,667.2295122896752,667.2295122896752,-604.2295122896752,0,0,0,0,0,0,0,63,0,0,0,22.293551529697645,20,25,0,0
1,2015-01-01 00:00:00,12:03:00,0,2,0,63,50.2,3.6379535210111307,181.07070988138474,813.7658573642353,0,14.749241497807676,22.30009732343212,0,44.319129277364816,1,1,0,0,43.088831602221966,667.5138989795929,667.5138989795929,-604.5138989795929,0,0,0,0,0,0,0,63,0,0,0,22.299773219111284,20,25,0,0
1,2015-01-01 00:00:00,12:04:00,0,2,0,63,50.2,3.6477701507472586,181.17543685477455,814.2365200978467,0,14.750767250430188,22.294897410459587,0,44.31535458617271,1,1,0,0,42.38173179682095,667.7669767020261,667.7669767020261,-604.7669767020261,0,0,0,0,0,0,0,63,0,0,0,22.30009732343212,20,25,0,0
1,2015-01-01 00:00:00,12:05:00,0,2,0,63,50.2,3.6575026313113828,181.26722570846397,814.6490364858809,0,14.752291117168417,22.28452736912274,0,44.311579650656874,1,1,0,0,41.69850613742091,667.9887504003034,667.9887504003034,-604.9887504003034,0,0,0,0,0,0,0,63,0,0,0,22.294897410459587,20,25,0,0
1,2015-01-01 00:00:00,12:06:00,0,2,0,63,50.2,3.66715107092682,181.34607193658186,815.0033862781047,0,14.753809647133645,22.269322389152972,0,44.307803584551465,1,1,0,0,41.038166723533216,668.179224399913,668.179224399913,-605.179224399913,0,0,0,0,0,0,0,63,0,0,0,22.28452736912274,20,25,0,0
1,2015-01-01 00:00:00,12:07:00,0,2,0,63,50.2,3.6767155754956695,181.41197167125682,815.2995520915761,0,14.755319614978758,22.249599892847215,0,44.30402555920368,1,1,0,0,40.39977065773797,668.3384024111137,668.3384024111137,-605.3384024111137,0,0,0,0,0,0,0,63,0,0,0,22.269322389152972,20,25,0,0
1,2015-01-01 00:00:00,12:08:00,0,2,0,63,50.2,3.6861962487042756,181.46492168159685,815.5375194060579,0,14.756818008902396,22.225660421251153,0,44.300244800518016,1,1,0,0,39.78241791063284,668.466287531176,668.466287531176,-605.466287531176,0,0,0,0,0,0,0,63,0,0,0,22.249599892847215,20,25,0,0
1,2015-01-01 00:00:00,12:09:00,0,2,0,63,50.2,3.695593192125716,181.50491937283837,815.7172765601944,0,14.758302019252161,22.19778847697917,0,44.296460586053,1,1,0,0,39.18524928854502,668.5628822462527,668.5628822462527,-605.5628822462527,0,0,0,0,0,0,0,63,0,0,0,22.225660421251153,20,25,0,0
1,2015-01-01 00:00:00,12:10:00,0,2,0,63,50.2,3.7049065053194328,181.53196278566443,815.8388147484461,0,14.75976902769753,22.166253325779955,0,44.292672242262874,1,1,0,0,38.60744449903598,668.6281884328826,668.6281884328826,-605.6281884328826,0,0,0,0,0,0,0,63,0,0,0,22.19778847697917,20,25,0,0
1,2015-01-01 00:00:00,12:11:00,0,2,0,63,50.2,3.714136285928099,181.54605059568894,815.9021280187729,0,14.76121659694459,22.13130975885446,0,44.28887914187719,1,1,0,0,38.04822030946945,668.6622073591245,668.6622073591245,-605.6622073591245,0,0,0,0,0,0,0,63,0,0,0,22.166253325779955,20,25,0,0
1,2015-01-01 00:00:00,12:12:00,0,2,0,63,50.2,3.723282629771828,181.54718211310902,815.9072132710706,0,14.762642460966061,22.093198817835443,0,44.28508070141153,1,1,0,0,37.50682879414241,668.6649396853236,668.6649396853236,-605.6649396853236,0,0,0,0,0,0,0,63,0,0,0,22.13130975885446,20,25,0,0
1,2015-01-01 00:00:00,12:13:00,0,2,0,63,50.2,3.732345630939829,181.5353572825238,815.8540702563573,0,14.764044515721334,22.052148484245198,0,44.281276378802914,1,1,0,0,36.982555665696594,668.6363854645112,668.6363854645112,-605.6363854645112,0,0,0,0,0,0,0,63,0,0,0,22.093198817835443,20,25,0,0
1,2015-01-01 00:00:00,12:14:00,0,2,0,63,50.2,3.7413253818795837,181.51057668292006,815.7427015767087,0,14.76542081034253,22.008374335159854,0,44.277465671163846,1,1,0,0,36.47471868673566,668.5765441424373,668.5765441424373,-605.5765441424373,0,0,0,0,0,0,0,63,0,0,0,22.052148484245198,20,25,0,0
1,2015-01-01 00:00:00,12:15:00,0,2,0,63,50.2,3.750221973483658,181.47284152782385,815.5731126859391,0,14.766769538763715,21.962080166724743,0,44.2736481126491,1,1,0,0,35.9826661577705,668.4854145572339,668.4854145572339,-605.4854145572339,0,0,0,0,0,0,0,63,0,0,0,22.008374335159854,20,25,0,0
1,2015-01-01 00:00:00,12:16:00,0,2,0,248,235.2,3.7590354951742158,181.42215366561973,815.3453118910369,0,14.76808903177153,21.92555935481368,0,44.2698232724298,1,1,0,0,35.505775477802956,668.3629949387142,668.3629949387142,-420.3629949387142,0,0,0,0,0,0,0,248,0,0,0,21.962080166724743,20,25,0,0
1,2015-01-01 00:00:00,12:17:00,0,2,0,248,235.2,3.76776603498533,181.35851558003625,815.0593103543456,0,14.769385768993068,21.886395534894312,0,44.26599282718678,1,1,0,0,35.04386336477611,668.2092829073009,668.2092829073009,-420.2092829073009,0,0,0,0,0,0,0,248,0,0,0,21.92555935481368,20,25,0,0
1,2015-01-01 00:00:00,12:18:00,0,2,0,248,235.2,3.7764136796431718,181.28193039079957,814.7151220965019,0,14.77065799506626,21.844912483007604,0,44.262156324793814,1,1,0,0,34.596330445392375,668.0242754725895,668.0242754725895,-420.02427547258947,0,0,0,0,0,0,0,248,0,0,0,21.886395534894312,20,25,0,0
1,2015-01-01 00:00:00,12:19:00,0,2,0,248,235.2,3.784978514644145,181.19240185445457,814.3127640001258,0,14.771904170945117,21.801284557117,0,44.25831336870665,1,1,0,0,34.162608745991534,667.8079690315401,667.8079690315401,-419.8079690315401,0,0,0,0,0,0,0,248,0,0,0,21.844912483007604,20,25,0,0
1,2015-01-01 00:00:00,12:20:00,0,2,0,248,235.2,3.7934606243310593,181.08993436535488,813.8522558142696,0,14.773122874664452,21.755677938289907,0,44.25446359233895,1,1,0,0,33.742155542288316,667.5603593663009,667.5603593663009,-419.5603593663009,0,0,0,0,0,0,0,248,0,0,0,21.801284557117,20,25,0,0
1,2015-01-01 00:00:00,12:21:00,0,2,0,248,235.2,3.801860091967402,180.97453295682323,813.3336201596333,0,14.774312795806198,21.70824958365527,0,44.250606657655396,1,1,0,0,33.334452222424424,667.2814416416626,667.2814416416626,-419.2814416416626,0,0,0,0,0,0,0,248,0,0,0,21.755677938289907,20,25,0,0
1,2015-01-01 00:00:00,12:22:00,0,2,0,248,235.2,3.810176999809779,180.84620330248208,812.7568825345442,0,14.775472729277237,21.659147708474727,0,44.246742253585566,1,1,0,0,32.93900315307854,666.9712104021404,666.9712104021404,-418.9712104021404,0,0,0,0,0,0,0,248,0,0,0,21.70824958365527,20,25,0,0
1,2015-01-01 00:00:00,12:23:00,0,2,0,248,235.2,3.818411429178603,180.7049517177562,812.1220713217101,0,14.776601569412804,21.608512228397075,0,44.24287009452069,1,1,0,0,32.555334600540995,666.6296595686831,666.6296595686831,-418.6296595686831,0,0,0,0,0,0,0,248,0,0,0,21.659147708474727,20,25,0,0
1,2015-01-01 00:00:00,12:24:00,0,2,0,248,235.2,3.826563460527086,180.55078516154936,811.4292177957549,0,14.777698304378783,21.5564751801509,0,44.238989918886496,1,1,0,0,32.1829937035293,666.2567824350105,666.2567824350105,-418.25678243501045,0,0,0,0,0,0,0,248,0,0,0,21.608512228397075,20,25,0,0
1,2015-01-01 00:00:00,12:25:00,0,2,0,248,235.2,3.8346331735085997,180.3837112380947,810.6783561315334,0,14.77876201085826,21.503161121547524,0,44.23510148778843,1,1,0,0,31.82154749525112,665.852571663571,665.852571663571,-417.852571663571,0,0,0,0,0,0,0,248,0,0,0,21.5564751801509,20,25,0,0
1,2015-01-01 00:00:00,12:26:00,0,2,0,248,235.2,3.8426206470424766,180.2037381989838,809.869523413252,0,14.779791849008411,21.44868751180415,0,44.23120458372564,1,1,0,0,31.47058197233603,665.4170192811309,665.4170192811309,-417.41701928113093,0,0,0,0,0,0,0,248,0,0,0,21.503161121547524,20,25,0,0
1,2015-01-01 00:00:00,12:27:00,0,2,0,248,235.2,3.850525959378296,180.01087494537214,809.0027596443787,0,14.780787057674361,21.393165073146125,0,44.227299009370455,1,1,0,0,31.12970120837236,664.9501166739752,664.9501166739752,-416.95011667397523,0,0,0,0,0,0,0,248,0,0,0,21.44868751180415,20,25,0,0
1,2015-01-01 00:00:00,12:28:00,0,2,0,248,235.2,3.858349188158726,179.8051310303667,808.0781077583748,0,14.781746949847385,21.336698134600688,0,44.223384586409956,1,1,0,0,30.79852650989528,664.4518545827355,664.4518545827355,-416.45185458273545,0,0,0,0,0,0,0,248,0,0,0,21.393165073146125,20,25,0,0
1,2015-01-01 00:00:00,12:29:00,0,2,0,248,235.2,3.8660904104809672,179.58651666159616,807.0956136302453,0,14.782670908355408,21.279384958850198,0,44.21946115444679,1,1,0,0,30.476695612776414,663.9222230968322,663.9222230968322,-415.9222230968322,0,0,0,0,0,0,0,248,0,0,0,21.336698134600688,20,25,0,0
1,2015-01-01 00:00:00,12:30:00,0,2,0,248,235.2,3.873749702956866,179.35504270396552,806.0553260889186,0,14.783558381774341,21.221318052970762,0,44.21552856995611,1,1,0,0,30.163861917064636,663.3612116485326,663.3612116485326,-415.3612116485326,0,0,0,0,0,0,0,248,0,0,0,21.279384958850198,20,25,0,0
1,2015-01-01 00:00:00,12:31:00,0,2,0,443,430.2,3.8813271417717345,179.11072068259966,804.9572969304755,0,14.784408880549364,21.17533932712306,0,44.21158670529606,1,1,0,0,29.859693758421987,662.7688090066235,662.7688090066235,-219.76880900662354,0,0,0,0,0,0,0,443,0,0,0,21.221318052970762,20,25,0,0
1,2015-01-01 00:00:00,12:32:00,0,2,0,443,430.2,3.8888228027419407,178.8535627859773,803.8015809322338,0,14.78523042634075,21.128251308493343,0,44.20763763431694,1,1,0,0,29.564307553275764,662.1450032696932,662.1450032696932,-219.14500326969323,0,0,0,0,0,0,0,443,0,0,0,21.17533932712306,20,25,0,0
1,2015-01-01 00:00:00,12:33:00,0,2,0,443,430.2,3.8942766948610883,151.796044588869,682.2000004875443,0,14.786021672500008,21.072406958609307,0,44.20368116808965,0,1,0,0,29.277366864677724,562.2663145801687,562.2663145801687,-119.26631458016868,0,0,0,0,0,0,0,443,0,0,0,21.128251308493343,20,25,0,0
1,2015-01-01 00:00:00,12:34:00,0,2,0,443,430.2,3.899668183149404,151.5556727391339,681.1197241440428,0,14.786776825968815,21.0161025496873,0,44.1997158067966,0,1,0,0,28.998286595763833,561.6826617844164,561.6826617844164,-118.68266178441638,0,0,0,0,0,0,0,443,0,0,0,21.072406958609307,20,25,0,0
1,2015-01-01 00:00:00,12:35:00,0,2,0,443,430.2,3.904738884999373,147.74432077325628,663.9907909098326,0,14.787495516569077,20.958273389061695,0,44.19574147309538,0,1,0,0,28.726783737053747,547.8705817637838,547.8705817637838,-104.87058176378378,0,0,0,0,0,0,0,443,0,0,0,21.0161025496873,20,25,0,0
1,2015-01-01 00:00:00,12:36:00,0,2,0,443,430.2,3.9097496950546677,147.4883768893532,662.8405309132934,0,14.788176750626805,20.90008033699984,0,44.19175790713812,0,1,0,0,28.462548691203676,547.2484546062326,547.2484546062326,-104.2484546062326,0,0,0,0,0,0,0,443,0,0,0,20.958273389061695,20,25,0,0
1,2015-01-01 00:00:00,12:37:00,0,2,0,443,430.2,3.913806842584525,134.8055385674577,605.8414679086239,0,14.788820024729226,20.83792027474605,0,44.187765048126096,0,1,0,0,28.205321876434837,500.5013924632341,500.5013924632341,-57.50139246323408,0,0,0,0,0,0,0,443,0,0,0,20.90008033699984,20,25,0,0
1,2015-01-01 00:00:00,12:38:00,0,2,0,258,245.2,3.9166706616416853,118.61802545906762,533.0917366468806,0,14.78942237296711,20.758869372991306,0,44.18376221759352,0,1,0,0,27.954729985220933,440.68710720610824,440.68710720610824,-182.68710720610824,0,0,0,0,0,0,0,258,0,0,0,20.83792027474605,20,25,0,0
1,2015-01-01 00:00:00,12:39:00,0,2,0,258,245.2,3.9199994496613915,125.4536046153386,563.812116195444,0,14.789972786916529,20.682501926103466,0,44.1797465216773,0,1,0,0,27.709972821539655,466.3975320911027,466.3975320911027,-208.39753209110268,0,0,0,0,0,0,0,258,0,0,0,20.758869372991306,20,25,0,0
1,2015-01-01 00:00:00,12:40:00,0,2,0,258,245.2,3.9227817610073648,118.14504793985468,530.9660866359624,0,14.790472924445835,20.604412660491196,0,44.17571842260377,0,1,0,0,27.470943199245905,439.5350017163027,439.5350017163027,-181.5350017163027,0,0,0,0,0,0,0,258,0,0,0,20.682501926103466,20,25,0,0
1,2015-01-01 00:00:00,12:41:00,0,2,0,258,245.2,3.9250256229481004,110.85723899114433,498.213301266429,0,14.790921524815339,20.524747818886134,0,44.17167762733027,0,1,0,0,27.237387738744044,412.7226434407693,412.7226434407693,-154.72264344076928,0,0,0,0,0,0,0,258,0,0,0,20.604412660491196,20,25,0,0
1,2015-01-01 00:00:00,12:42:00,0,2,0,258,245.2,3.927729972357268,117.63804638413308,528.6875261998373,0,14.791317738432072,20.44773342805554,0,44.16762386793454,0,1,0,0,27.00906665303459,438.2983640389521,438.2983640389521,-180.29836403895212,0,0,0,0,0,0,0,258,0,0,0,20.524747818886134,20,25,0,0
1,2015-01-01 00:00:00,12:43:00,0,2,0,258,245.2,3.9322405828241322,143.6490916431756,645.5860602588832,0,14.791663938916273,20.37894528984553,0,44.16355760100198,0,1,0,0,26.785892053545506,535.6292790598769,535.6292790598769,-277.6292790598769,0,0,0,0,0,0,0,258,0,0,0,20.44773342805554,20,25,0,0
1,2015-01-01 00:00:00,12:44:00,0,2,0,258,245.2,3.935713430965035,129.33115271246817,581.23854730514,0,14.791965301702582,20.30625197648715,0,44.1594802388915,0,1,0,0,26.567968694235983,482.63141275802565,482.63141275802565,-224.63141275802565,0,0,0,0,0,0,0,258,0,0,0,20.37894528984553,20,25,0,0
1,2015-01-01 00:00:00,12:45:00,0,2,0,258,245.2,3.938772495123316,123.78794736171213,556.3263389321845,0,14.792219152829352,20.232518531661864,0,44.155391114046516,0,1,0,0,26.35498513240779,462.3315258783939,462.3315258783939,-204.3315258783939,0,0,0,0,0,0,0,258,0,0,0,20.30625197648715,20,25,0,0
1,2015-01-01 00:00:00,12:46:00,0,2,0,258,245.2,3.941182275718102,114.7832544775626,515.857553947734,0,14.79242464590497,20.156763176602606,0,44.15129005017525,0,1,0,0,26.146737969117112,429.0700060581969,429.0700060581969,-171.0700060581969,0,0,0,0,0,0,0,258,0,0,0,20.232518531661864,20,25,0,0
1,2015-01-01 00:00:00,12:47:00,0,2,0,258,245.2,3.9464324380748126,156.11962638914042,701.630991026473,0,14.79258137812658,20.09390617560483,0,44.14717670271121,0,1,0,0,25.942997329915936,584.108377676699,584.108377676699,-326.108377676699,0,0,0,0,0,0,0,258,0,0,0,20.156763176602606,20,25,0,0
1,2015-01-01 00:00:00,12:48:00,0,2,0,258,245.2,3.951613198768798,155.7053404715172,699.7691121219863,0,14.792697923462601,20.031156380113618,0,44.14305328490656,0,1,0,0,25.744048651197872,583.0927700180351,583.0927700180351,-325.09277001803514,0,0,0,0,0,0,0,258,0,0,0,20.09390617560483,20,25,0,0
1,2015-01-01 00:00:00,12:49:00,0,2,0,258,245.2,3.956724591243865,155.27978372166422,697.8565799756877,0,14.792774370450948,19.968678733784948,0,44.13891981686574,0,1,0,0,25.54973258755555,582.0486175882039,582.0486175882039,-324.0486175882039,0,0,0,0,0,0,0,258,0,0,0,20.031156380113618,20,25,0,0
1,2015-01-01 00:00:00,12:50:00,0,2,0,258,245.2,3.9629429080652496,172.0477539478229,773.2149947976468,0,14.792811285423767,19.911558071458668,0,44.13477634696578,0,1,0,0,25.359900823821857,645.5287748552914,645.5287748552914,-387.52877485529143,0,0,0,0,0,0,0,258,0,0,0,19.968678733784948,20,25,0,0
1,2015-01-01 00:00:00,12:51:00,0,2,0,63,50.2,3.9690794881365736,171.54994229662972,770.9777355225023,0,14.792812231587753,19.84178033845816,0,44.13062379526141,0,1,0,0,25.174583043129232,644.3050950633492,644.3050950633492,-581.3050950633492,0,0,0,0,0,0,0,63,0,0,0,19.911558071458668,20,25,0,0
1,2015-01-01 00:00:00,12:52:00,0,2,0,63,50.2,3.975134426562364,171.03968451076926,768.6845409751372,0,14.792768830254921,19.772707895669065,0,44.126459993525955,0,1,0,0,24.993195196031575,643.0496194914987,643.0496194914987,-580.0496194914987,0,0,0,0,0,0,0,63,0,0,0,19.84178033845816,20,25,0,0
1,2015-01-01 00:00:00,12:53:00,0,2,0,63,50.2,3.98110781883488,170.517007810818,766.3355334899467,0,14.792681566576894,19.704203437442327,0,44.12228506459489,0,1,0,0,24.81562760078115,641.7623198912908,641.7623198912908,-578.7623198912908,0,0,0,0,0,0,0,63,0,0,0,19.772707895669065,20,25,0,0
1,2015-01-01 00:00:00,12:54:00,0,2,0,63,50.2,3.9869997608798506,169.98194020611461,763.9308389461714,0,14.792550834265295,19.63627590543992,0,44.11809910774452,0,1,0,0,24.641769636041733,640.4431670915081,640.4431670915081,-577.4431670915081,0,0,0,0,0,0,0,63,0,0,0,19.704203437442327,20,25,0,0
1,2015-01-01 00:00:00,12:55:00,0,2,0,63,50.2,3.992810349101754,169.4345105035429,761.4705868073702,0,14.792377032603577,19.568931577628508,0,44.113902223766985,0,1,0,0,24.471514747245752,639.0921309815858,639.0921309815858,-576.0921309815858,0,0,0,0,0,0,0,63,0,0,0,19.63627590543992,20,25,0,0
1,2015-01-01 00:00:00,12:56:00,0,2,0,63,50.2,3.9985396804286903,168.8747483166397,758.9549101623527,0,14.79216056467643,19.50217575768576,0,44.109694514513365,0,1,0,0,24.304760217666935,637.7091804945545,637.7091804945545,-574.7091804945545,0,0,0,0,0,0,0,63,0,0,0,19.568931577628508,20,25,0,0
1,2015-01-01 00:00:00,12:57:00,0,2,0,63,50.2,4.004187852356861,168.3026840750412,756.3839457676321,0,14.79190183672056,19.436012816968674,0,44.10547608272648,0,1,0,0,24.141407004742405,636.2942835895064,636.2942835895064,-573.2942835895064,0,0,0,0,0,0,0,63,0,0,0,19.50217575768576,20,25,0,0
1,2015-01-01 00:00:00,12:58:00,0,2,0,63,50.2,4.009754962994705,167.71834903427472,753.7578340914322,0,14.791601257503938,19.370446251358928,0,44.10124703188092,0,1,0,0,23.98135958338956,634.8474072335803,634.8474072335803,-571.8474072335803,0,0,0,0,0,0,0,63,0,0,0,19.436012816968674,20,25,0,0
1,2015-01-01 00:00:00,12:59:00,0,2,0,63,50.2,4.015241111106719,167.12177528590806,751.0767193593001,0,14.791259237743315,19.305478734990913,0,44.097007466032835,0,1,0,0,23.824525796585796,633.3685173834563,633.3685173834563,-570.3685173834563,0,0,0,0,0,0,0,63,0,0,0,19.370446251358928,20,25,0,0
1,2015-01-01 00:00:00,13:00:00,0,2,0,63,50.2,4.020646396156983,166.5129957680664,748.340749601371,0,14.790876189557952,19.241112171205295,0,44.092757489678945,0,1,0,0,23.67081671285808,631.8575789663666,631.8575789663666,-568.8575789663666,0,0,0,0,0,0,0,63,0,0,0,19.305478734990913,20,25,0,0
1,2015-01-01 00:00:00,13:01:00,0,2,0,63,50.2,4.025970918352444,165.8920442763281,745.5500767013365,0,14.790452525957658,19.177347740863542,0,44.08849720762435,0,1,0,0,23.520146490352882,630.3145558606078,630.3145558606078,-567.3145558606078,0,0,0,0,0,0,0,63,0,0,0,19.241112171205295,20,25,0,0
1,2015-01-01 00:00:00,13:02:00,0,2,0,63,50.2,4.031214778685969,165.2589554750118,742.7048564471697,0,14.789988660363354,19.114185948154425,0,44.08422672485862,0,1,0,0,23.372432247172974,628.7394108755624,628.7394108755624,-565.7394108755624,0,0,0,0,0,0,0,63,0,0,0,19.177347740863542,20,25,0,0
1,2015-01-01 00:00:00,13:03:00,0,2,0,63,50.2,4.036378078979222,164.6137649088657,739.8052485836608,0,14.789485006158484,19.051626664016982,0,44.07994614643975,0,1,0,0,23.227593937682546,627.1321057312175,627.1321057312175,-564.1321057312175,0,0,0,0,0,0,0,63,0,0,0,19.114185948154425,20,25,0,0
1,2015-01-01 00:00:00,13:04:00,0,2,0,63,50.2,4.041460921925369,163.9565090151736,736.8514168668227,0,14.788941976269646,18.98966916729843,0,44.075655577385625,0,1,0,0,23.08555423449664,625.4926010371863,625.4926010371863,-562.4926010371863,0,0,0,0,0,0,0,63,0,0,0,19.051626664016982,20,25,0,0
1,2015-01-01 00:00:00,13:05:00,0,2,0,63,50.2,4.046463411131667,163.28722513628995,733.8435291202258,0,14.788359982774935,18.928312183759697,0,44.07135512257247,0,1,0,0,22.94623841588446,623.8208562712243,623.8208562712243,-560.8208562712243,0,0,0,0,0,0,0,63,0,0,0,18.98966916729843,20,25,0,0
1,2015-01-01 00:00:00,13:06:00,0,2,0,63,50.2,4.051385651161961,162.60595153261715,730.7817572933213,0,14.787739436538518,18.867553923035757,0,44.067044886640105,0,1,0,0,22.809574258329196,622.1168297572401,622.1168297572401,-559.1168297572401,0,0,0,0,0,0,0,63,0,0,0,18.928312183759697,20,25,0,0
1,2015-01-01 00:00:00,13:07:00,0,2,0,63,50.2,4.056227747579111,161.9127273960418,727.6662775218256,0,14.78708074687008,18.807392113652707,0,44.062724973903485,0,1,0,0,22.67549193399949,620.3804786428024,620.3804786428024,-557.3804786428024,0,0,0,0,0,0,0,63,0,0,0,18.867553923035757,20,25,0,0
1,2015-01-01 00:00:00,13:08:00,0,2,0,63,50.2,4.060989806987399,161.2075928638423,724.4972701902238,0,14.786384321207832,18.747824036198548,0,44.0583954882703,0,1,0,0,22.543923912899256,618.6117588761366,618.6117588761366,-555.6117588761366,0,0,0,0,0,0,0,63,0,0,0,18.807392113652707,20,25,0,0
1,2015-01-01 00:00:00,13:09:00,0,2,0,63,50.2,4.065671937074926,160.4905890330856,721.2749199964713,0,14.7856505648238,18.688846554739904,0,44.05405653316423,0,1,0,0,22.41480486947406,616.8106251826166,616.8106251826166,-553.8106251826166,0,0,0,0,0,0,0,63,0,0,0,18.747824036198548,20,25,0,0
1,2015-01-01 00:00:00,13:10:00,0,2,0,63,50.2,4.070274246656058,159.7617579755286,717.9994160189641,0,14.784879880550267,18.630456146572396,0,44.04970821145364,0,1,0,0,22.288071593462696,614.9770310407478,614.9770310407478,-551.9770310407478,0,0,0,0,0,0,0,63,0,0,0,18.688846554739904,20,25,0,0
1,2015-01-01 00:00:00,13:11:00,0,2,0,63,50.2,4.074796845713919,159.02114275304126,714.6709517858519,0,14.784072668526184,18.572648930388116,0,44.045350625385375,0,1,0,0,22.163662904792957,613.1109286576437,613.1109286576437,-550.1109286576437,0,0,0,0,0,0,0,63,0,0,0,18.630456146572396,20,25,0,0
1,2015-01-01 00:00:00,13:12:00,0,2,0,63,50.2,4.079239845443003,158.26878743356954,711.28972534678,0,14.783229325962523,18.51542069293954,0,44.04098387652338,0,1,0,0,22.04151957233021,611.2122689439981,611.2122689439981,-548.2122689439981,0,0,0,0,0,0,0,63,0,0,0,18.572648930388116,20,25,0,0
1,2015-01-01 00:00:00,13:13:00,0,2,0,63,50.2,4.078251286197001,78.75236855382849,353.92796967356975,0,14.78234856996141,18.43559058701301,0,44.03660806569191,0,1,0,0,21.921584236296514,304.6405007442773,304.6405007442773,-241.6405007442773,0,0,0,0,0,0,0,63,0,0,0,18.51542069293954,20,25,0,0
1,2015-01-01 00:00:00,13:14:00,0,2,0,63,50.2,4.077228457985653,78.36451895277165,352.184900552456,0,14.78141544737668,18.357371289280838,0,44.03221931983842,0,1,0,0,21.80301302373585,303.6585372660375,303.6585372660375,-240.6585372660375,0,0,0,0,0,0,0,63,0,0,0,18.43559058701301,20,25,0,0
1,2015-01-01 00:00:00,13:15:00,0,2,0,63,50.2,4.076005818039823,76.41145113728234,343.4074461182005,0,14.780431014244455,18.28000589765289,0,44.02781791731889,0,1,0,0,21.685814325285,296.6070131210005,296.6070131210005,-233.60701312100048,0,0,0,0,0,0,0,63,0,0,0,18.357371289280838,20,25,0,0
1,2015-01-01 00:00:00,13:16:00,0,2,0,63,50.2,4.072620152988543,55.851437771623935,251.00687556272374,0,14.779395208815286,18.198005806724378,0,44.023404006686945,0,1,0,0,21.56997050121588,217.1847701446262,217.1847701446262,-154.1847701446262,0,0,0,0,0,0,0,63,0,0,0,18.28000589765289,20,25,0,0
1,2015-01-01 00:00:00,13:17:00,0,2,0,63,50.2,4.069227458435702,55.55970875369973,249.69579043722425,0,14.778305007476796,18.11753832163965,0,44.01897679556695,0,1,0,0,21.455277824532498,216.44236738220084,216.44236738220084,-153.44236738220084,0,0,0,0,0,0,0,63,0,0,0,18.198005806724378,20,25,0,0
1,2015-01-01 00:00:00,13:18:00,0,2,0,63,50.2,4.065666363065501,53.72874931822649,241.46711405006553,0,14.777161426260818,18.03804603446171,0,44.01453654897142,0,1,0,0,21.341749270012333,209.69679074143193,209.69679074143193,-146.69679074143193,0,0,0,0,0,0,0,63,0,0,0,18.11753832163965,20,25,0,0
1,2015-01-01 00:00:00,13:19:00,0,2,0,63,50.2,4.062099516159734,53.43712443010201,240.15649690348877,0,14.775965161759641,17.95996563066154,0,44.01008343631179,0,1,0,0,21.22937841166027,208.95197327169177,208.95197327169177,-145.95197327169177,0,0,0,0,0,0,0,63,0,0,0,18.03804603446171,20,25,0,0
1,2015-01-01 00:00:00,13:20:00,0,2,0,63,50.2,4.058684714129601,54.65985666484773,245.65168574980495,0,14.77471724873234,17.88370332768677,0,44.00561770183082,0,1,0,0,21.11817389529977,214.14405172399805,214.14405172399805,-151.14405172399805,0,0,0,0,0,0,0,63,0,0,0,17.95996563066154,20,25,0,0
