Simulation results - aggregated,,,,,,,,,,,,,,,,,,,,,,,,,,
Date,Time,Occupancy (normalised),Activity (normalised),Total electricity demand,Total PV output,Total net electricity demand,Thermal demand for space heating,Thermal demand for hot water,Passive solar gains,Average internal building node temperature,Hot water demand (litres),Average hot water temperature in hot water tank,Space heating timer state (normalised),Space heating thermostat state (normalised),Hot water timer state (normalised),Hot water thermostat state (normalised),Fuel flow rate (gas),Solar thermal collector gains,Self-consumption,Average hot water demand,Average gas demand,Space cooling timer state (normalised),Space cooling thermostat state (normalised),Average heating thermostat set point,Average cooling thermostat set point,Electricity used in heating or cooling
,,,,Pe,Ppv,Pnet,φspace,φwater,φs,θi,,θcyl,,,,,mfuel,,Pself,,,,,,,
,,,,kW,kW,kW,kW,kW,W,°C,ltr.min-1,°C,,,,,m3/h,kW,kW,ltr.min-1,m3/h,,,°C,°C,kW
,0.38680555555555557,0,1,0.063,0.055013224836983836,0.007986775163016163,0,0,0.03330105454426029,14.544737223690632,0,45.0683295520375,0,1,0,0,0,0,0.055013224836983836,0,0,0,0,,,
,0.3875,0,1,0.248,0.05387467082077869,0.19412532917922132,0,0,0.03311819472017712,14.519331821526526,0,45.06309693620978,0,1,0,0,0,0,0.05387467082077869,0,0,0,0,,,
,0.38819444444444445,0,1,0.248,0.055874639520013085,0.1921253604799869,0,0,0.034865712821542945,14.494460309815722,0,45.05786086219012,0,1,0,0,0,0,0.055874639520013085,0,0,0,0,,,
,0.3888888888888889,0,1,0.248,0.05611490010256664,0.19188509989743335,0,0,0.035528980700748475,14.47016596347556,0,45.05262142209543,0,1,0,0,0,0,0.05611490010256664,0,0,0,0,,,
,0.38958333333333334,0,1,0.248,0.056227703795176505,0.1917722962048235,0,0,0.036107912322875566,14.446423505632838,0,45.047378715445376,0,1,0,0,0,0,0.056227703795176505,0,0,0,0,,,
,0.3902777777777778,0,1,0.248,0.05808669610124328,0.1899133038987567,0,0,0.03781901646327265,14.423289367598501,0,45.04213283740941,0,1,0,0,0,0,0.05808669610124328,0,0,0,0,,,
,0.3909722222222222,0,1,0.248,0.058004109958796665,0.18999589004120332,0,0,0.03827496171279629,14.400660950501273,0,45.036883892814586,0,1,0,0,0,0,0.058004109958796665,0,0,0,0,,,
,0.39166666666666666,0,1,0.248,0.061779721787054556,0.18622027821294546,0,0,0.04130206568624889,14.378691891119082,0,45.03163196888162,0,1,0,0,0,0,0.061779721787054556,0,0,0,0,,,
,0.3923611111111111,0,1,0.248,0.06566456894787447,0.18233543105212552,0,0,0.0444611023425211,14.35736904577058,0,45.026377179154004,0,1,0,0,0,0,0.06566456894787447,0,0,0,0,,,
,0.39305555555555555,0,1,0.248,0.06332473388245428,0.18467526611754573,0,0,0.04341152354174611,14.336396218509796,0,45.02111963490257,0,1,0,0,0,0,0.06332473388245428,0,0,0,0,,,
