Global climate model output (irradiance and temperature shared by all dwellings),,,,,,,,"ARMA Model Output, parameter: aTemperatureYearlyArray",,,,,,,
Time of day,Clearness Index,Clear sky beam radiation at surface (plane tracking sun),Outdoor global radiation (horizontal),Outdoor temperature,,,,Day Of Year,Array 1,Array 2,Array 3,Array 4,Array 5,Array 6,Array 7
,,"Go, clearsky",Go,θo,,,,,,,,,,,
,,Wm-2,Wm-2,°C,,,,1,,,,,,,
15:26:00,0.37,967.1934956481011,235.37560872895992,0,,,,,,,,,,,
15:27:00,0.38,965.7988563020386,240.2801420403286,0,,,,,,,,,,,
15:28:00,0.4,964.3882974427073,251.3878780122077,0,,,,,,,,,,,
15:29:00,0.43,962.9616008155332,268.58272720059375,0,,,,,,,,,,,
15:30:00,0.47,961.5185439714526,291.74787699478316,0,,,,,,,,,,,
15:31:00,0.49,960.0589001697588,302.2600829075623,0,,,,,,,,,,,
15:32:00,0.56,958.5824382782729,343.25902526551124,0,,,,,,,,,,,
15:33:00,0.67,957.0889226707487,408.067500439464,0,,,,,,,,,,,
15:34:00,0.66,955.5781131214293,399.390880567411,0,,,,,,,,,,,
15:35:00,0.61,954.0497646966601,366.73677984880817,0,,,,,,,,,,,
15:36:00,0.27,952.5036276434722,161.2619537399408,0,,,,,,,,,,,
15:37:00,0.27,950.9394472750338,160.19472273023413,0,,,,,,,,,,,
15:38:00,0.29,949.3569638528718,170.9114495311895,0,,,,,,,,,,,
15:39:00,0.28,947.7559124657616,163.90492245112856,0,,,,,,,,,,,
15:40:00,0.27,946.1360229051779,156.9749202639237,0,,,,,,,,,,,
15:41:00,0.27,944.4970195371928,155.89571932403229,0,,,,,,,,,,,
15:42:00,0.28,942.8386211707127,160.54744104481208,0,,,,,,,,,,,
15:43:00,0.26,941.1605409219289,148.03495357501376,0,,,,,,,,,,,
15:44:00,0.44,937.7441579378867,246.970515949285,0,,,,,,,,,,,
15:45:00,0.43,936.0052516960578,239.6161243824353,0,,,,,,,,,,,
15:46:00,0.47,934.2454562591804,259.99778617076356,0,,,,,,,,,,,
15:47:00,0.51,932.4644541054064,280.0495093316482,0,,,,,,,,,,,
15:48:00,0.5,930.6619211202542,272.5183214649579,0,,,,,,,,,,,
15:49:00,0.61,928.8375264308906,329.97753495358694,0,,,,,,,,,,,
15:50:00,0.63,926.9909322355142,338.2137478975352,0,,,,,,,,,,,
15:51:00,0.65,925.1217936276823,346.2797597306507,0,,,,,,,,,,,
15:52:00,0.62,923.2297584154138,327.7441067918023,0,,,,,,,,,,,
15:53:00,0.52,921.3144669348911,272.7356607201913,0,,,,,,,,,,,
15:54:00,0.52,919.3755518585838,270.5843964048284,0,,,,,,,,,,,
15:55:00,0.55,917.4126379976052,283.91468618029694,0,,,,,,,,,,,
15:56:00,0.51,915.4253420981127,261.14729813249454,0,,,,,,,,,,,
15:57:00,0.42,913.4132726315465,213.31369967936718,0,,,,,,,,,,,
15:58:00,0.43,911.3760295785072,216.59846669056535,0,,,,,,,,,,,
15:59:00,0.43,909.313204206048,214.8006842230827,0,,,,,,,,,,,
16:00:00,0.44,907.2243788381718,217.95278284956837,0,,,,,,,,,,,
16:01:00,0.36,905.1091266192938,176.81392203106026,0,,,,,,,,,,,
16:02:00,0.36,902.9670112704353,175.29993654480987,0,,,,,,,,,,,
16:03:00,0.37,900.7975868379069,178.61040855982984,0,,,,,,,,,,,
16:04:00,0.36,898.6003974342191,172.2634662091574,0,,,,,,,,,,,
16:05:00,0.32,896.3749769709644,151.7698562672193,0,,,,,,,,,,,
16:06:00,0.32,894.1208488833938,150.41424083471136,0,,,,,,,,,,,
16:07:00,0.94,891.8375258464085,437.8528335735683,0,,,,,,,,,,,
16:08:00,0.93,889.5245094816747,429.2416007837768,0,,,,,,,,,,,
16:09:00,0.93,887.1812900555619,425.2818616591472,0,,,,,,,,,,,
16:10:00,0.94,884.8073461675918,425.84603215096064,0,,,,,,,,,,,
16:11:00,0.88,882.4021444290785,394.9056123765797,0,,,,,,,,,,,
16:12:00,0.73,879.9651391316245,324.4693337360657,0,,,,,,,,,,,
16:13:00,0.84,877.4957719051373,369.76324912718957,0,,,,,,,,,,,
16:14:00,0.84,874.9934713650016,366.15932631332595,0,,,,,,,,,,,
16:15:00,0.85,872.4576527480552,366.8664230067463,0,,,,,,,,,,,
16:16:00,0.84,869.8877175369792,358.93645734362696,0,,,,,,,,,,,
16:17:00,0.85,867.2830530727263,359.5477767660451,0,,,,,,,,,,,
16:18:00,0.78,864.6430321545802,326.57349512798714,0,,,,,,,,,,,
16:19:00,0.78,861.9670126274373,323.204885213671,0,,,,,,,,,,,
16:20:00,0.78,859.254336955888,319.8322726535746,0,,,,,,,,,,,
16:21:00,0.77,856.5043317846621,312.3986764898854,0,,,,,,,,,,,
16:22:00,0.52,853.7163074849927,208.71708045177706,0,,,,,,,,,,,
16:23:00,0.47,850.8895576864376,186.60920821819064,0,,,,,,,,,,,
16:24:00,0.48,848.0233587936929,188.4952148744765,0,,,,,,,,,,,
16:25:00,0.49,845.1169694879122,190.29232601702992,0,,,,,,,,,,,
16:26:00,0.5,842.1696302120465,192.00051682441472,0,,,,,,,,,,,
16:27:00,0.6,839.1805626396946,227.78796732057197,0,,,,,,,,,,,
16:28:00,0.61,836.1489691269601,228.926063725707,0,,,,,,,,,,,
16:29:00,0.56,833.0740321467865,207.71928546001448,0,,,,,,,,,,,
16:30:00,0.39,829.9549137052497,142.9595022850486,0,,,,,,,,,,,
16:31:00,0.42,826.7907547392614,152.1220850404445,0,,,,,,,,,,,
16:32:00,0.58,823.580674495152,207.53870927952934,0,,,,,,,,,,,
16:33:00,0.61,820.3237698875809,215.60621654192474,0,,,,,,,,,,,
16:34:00,0.51,817.0191148382257,178.02979592307912,0,,,,,,,,,,,
16:35:00,0.31,813.6657595937063,106.85738688150421,0,,,,,,,,,,,
16:36:00,0.31,810.2627300221939,105.50003837470095,0,,,,,,,,,,,
16:37:00,0.81,806.8090268881631,272.1135427065719,0,,,,,,,,,,,
16:38:00,0.81,803.3036251047607,268.56466948640576,0,,,,,,,,,,,
16:39:00,0.8,799.7454729632626,261.7431874582844,0,,,,,,,,,,,
16:40:00,0.8,796.1334913391253,258.2367178130667,0,,,,,,,,,,,
16:41:00,0.85,792.4665728741414,270.650475983587,0,,,,,,,,,,,
16:42:00,0.95,788.7435811342549,298.32711086530384,0,,,,,,,,,,,
16:43:00,0.95,781.124681487464,289.99836338333654,0,,,,,,,,,,,
16:44:00,0.95,777.2263474046346,285.83475752106597,0,,,,,,,,,,,
16:45:00,0.94,773.2670858342176,278.70706774287504,0,,,,,,,,,,,
16:46:00,0.86,769.2456014513875,251.2200209607704,0,,,,,,,,,,,
16:47:00,0.63,765.16056427117,181.27448060473426,0,,,,,,,,,,,
16:48:00,0.75,761.0106086271825,212.52007510699966,0,,,,,,,,,,,
16:49:00,0.73,756.7943321244535,203.65913516843008,0,,,,,,,,,,,
16:50:00,0.68,752.5102945665694,186.73660445415422,0,,,,,,,,,,,
16:51:00,0.24,748.1570168575465,64.85833261166741,0,,,,,,,,,,,
16:52:00,0.24,743.732979879026,63.810399306819406,0,,,,,,,,,,,
16:53:00,0.24,739.2366233435763,62.76332319801767,0,,,,,,,,,,,
16:54:00,0.24,734.6663446251537,61.71719280027196,0,,,,,,,,,,,
16:55:00,0.25,730.020497568025,63.20010311864875,0,,,,,,,,,,,
16:56:00,0.22,725.2973912758008,54.65912386569596,0,,,,,,,,,,,
16:57:00,0.26,720.4952888825643,63.46751354497021,0,,,,,,,,,,,
16:58:00,0.25,715.6124063085291,59.941649560669916,0,,,,,,,,,,,
16:59:00,0.25,710.646911003105,58.858329081463076,0,,,,,,,,,,,
17:00:00,0.24,705.5969206788233,55.46553848046103,0,,,,,,,,,,,
17:01:00,0.27,700.4605020401741,61.23230850157031,0,,,,,,,,,,,
17:02:00,0.32,695.2356695121338,71.19152944443452,0,,,,,,,,,,,
17:03:00,0.36,689.9203839739538,78.54065651047154,0,,,,,,,,,,,
17:04:00,0.36,684.5125515047202,76.99381182783218,0,,,,,,,,,,,
17:05:00,0.35,679.0100221482239,73.35428161999202,0,,,,,,,,,,,
17:06:00,0.35,673.4105887058984,71.85671417221614,0,,,,,,,,,,,
17:07:00,0.35,667.7119855679215,70.3625805432699,0,,,,,,,,,,,
17:08:00,0.36,661.9118875941512,70.83984848520582,0,,,,,,,,,,,
17:09:00,0.37,656.0079090583052,71.23599206171225,0,,,,,,,,,,,
17:10:00,0.39,649.9976026708345,73.43450045729924,0,,,,,,,,,,,
17:11:00,0.36,643.8784586981986,66.26506225976092,0,,,,,,,,,,,
17:12:00,0.34,637.6479041988943,61.15186327904333,0,,,,,,,,,,,
17:13:00,0.34,631.3033023995229,59.72462402495728,0,,,,,,,,,,,
17:14:00,0.32,624.8419522376081,54.87264290411389,0,,,,,,,,,,,
17:15:00,0.31,618.2610881016996,51.86553444816583,0,,,,,,,,,,,
17:16:00,0.34,611.5578798037258,55.4726619166294,0,,,,,,,,,,,
17:17:00,0.36,604.7294328235729,57.24644491510313,0,,,,,,,,,,,
17:18:00,0.41,597.7727888715789,63.50818168243218,0,,,,,,,,,,,
17:19:00,0.38,590.684926821205,57.30248278936077,0,,,,,,,,,,,
17:20:00,0.38,583.4627640715703,55.75084816288048,0,,,,,,,,,,,
17:21:00,0.38,576.1031584081022,54.20667174314896,0,,,,,,,,,,,
17:22:00,0.45,568.6029104392748,62.37272464202738,0,,,,,,,,,,,
17:23:00,0.7,560.9587666985714,94.20912522637963,0,,,,,,,,,,,
17:24:00,0.71,553.167423513534,92.71560188892232,0,,,,,,,,,,,
17:25:00,0.69,545.2255317583688,87.3607308973003,0,,,,,,,,,,,
17:26:00,0.67,537.1297026232513,82.18135413794685,0,,,,,,,,,,,
17:27:00,0.66,528.8765145526187,78.36405727091912,0,,,,,,,,,,,
17:28:00,0.59,520.4625215266154,67.75263097674538,0,,,,,,,,,,,
17:29:00,0.6,511.8842628849929,66.57875737905682,0,,,,,,,,,,,
17:30:00,0.59,503.1382749214992,63.20290730615903,0,,,,,,,,,,,
17:31:00,0.7,494.22110450983365,72.31925374178635,0,,,,,,,,,,,
17:32:00,0.59,485.1293250600287,58.725603841808905,0,,,,,,,,,,,
17:33:00,0.52,475.85955514754284,49.81086362509432,0,,,,,,,,,,,
17:34:00,0.53,466.40848020707426,48.80257537197347,0,,,,,,,,,,,
17:35:00,0.58,456.7728777401534,51.27613286068092,0,,,,,,,,,,,
17:36:00,0.59,446.9496465509209,50.0155727819225,0,,,,,,,,,,,
17:37:00,0.27,436.93584059937376,21.917831261712703,0,,,,,,,,,,,
17:38:00,0.26,426.7287081469975,20.182219116769392,0,,,,,,,,,,,
17:39:00,0.28,416.32573696763194,20.752017924308312,0,,,,,,,,,,,
17:40:00,0.29,405.7247065081109,20.48862288108501,0,,,,,,,,,,,
17:41:00,0.31,394.9237480104598,20.84260688384618,0,,,,,,,,,,,
17:42:00,0.31,372.7167567221236,18.771660726382812,0,,,,,,,,,,,
17:43:00,0.32,361.309422242437,18.33412381527399,0,,,,,,,,,,,
17:44:00,0.33,349.6997532354547,17.850217820987147,0,,,,,,,,,,,
17:45:00,0.33,337.88891108566924,16.813054730449906,0,,,,,,,,,,,
17:46:00,0.31,325.8790142808644,14.839114664683843,0,,,,,,,,,,,
17:47:00,0.33,313.67329729831465,14.80142638909521,0,,,,,,,,,,,
17:48:00,0.38,301.27629248942924,15.924173406680525,0,,,,,,,,,,,
17:49:00,0.37,288.6940380161163,14.441085779808734,0,,,,,,,,,,,
17:50:00,0.34,275.9343151882818,12.317784697255115,0,,,,,,,,,,,
17:51:00,0.32,263.00691882373536,10.721775271684969,0,,,,,,,,,,,
17:52:00,0.32,249.9239644668271,9.8764087441364,0,,,,,,,,,,,
17:53:00,0.32,236.70023641136146,9.058272767979476,0,,,,,,,,,,,
17:54:00,0.86,223.3535804034486,22.221779168836132,0,,,,,,,,,,,
17:55:00,0.58,209.90534454369393,13.609218030900026,0,,,,,,,,,,,
17:56:00,0.57,196.38087110933165,12.075868192997985,0,,,,,,,,,,,
17:57:00,0.59,182.81004055118854,11.214721744773952,0,,,,,,,,,,,
17:58:00,0.66,169.2278664671647,11.177133618799523,0,,,,,,,,,,,
17:59:00,0.66,155.67513646018472,9.880831052867755,0,,,,,,,,,,,
18:00:00,0.66,142.19908781934362,8.659035718686242,0,,,,,,,,,,,
18:01:00,0.83,128.85409803952936,9.44984660564889,0,,,,,,,,,,,
18:02:00,0.84,115.70235711923435,8.208062495465407,0,,,,,,,,,,,
18:03:00,0.42,102.81446975113445,3.478279769858606,0,,,,,,,,,,,
18:04:00,0.41,90.26990888216196,2.8366701707993576,0,,,,,,,,,,,
18:05:00,0.43,78.15720514102286,2.4446311224348207,0,,,,,,,,,,,
18:06:00,0.43,66.5737064916921,1.970561232528126,0,,,,,,,,,,,
18:07:00,0.45,55.62467663382566,1.6253432556277283,0,,,,,,,,,,,
18:08:00,0.3,45.42141828600162,0.8316186752668356,0,,,,,,,,,,,
18:09:00,0.3,36.07801244822502,0.6183116808478529,0,,,,,,,,,,,
18:10:00,0.29,27.706171805278743,0.42765434430556026,0,,,,,,,,,,,
18:11:00,0.29,20.40765269648723,0.29191057827153155,0,,,,,,,,,,,
18:12:00,0.29,14.263734744276569,0.18789368837583348,0,,,,,,,,,,,
18:13:00,0.29,9.321611436698769,0.1122500548572221,0,,,,,,,,,,,
18:14:00,0.23,5.57839445997324,0.04827410642368245,0,,,,,,,,,,,
18:15:00,0.23,2.965175952263055,0.02300166274311945,0,,,,,,,,,,,
18:16:00,0.24,1.3365043346408412,0.009568459750484162,0,,,,,,,,,,,
18:17:00,0.24,0.47428251549116457,0.002952108293592007,0,,,,,,,,,,,
18:18:00,0.25,0.11675223329266109,0.0006433173693301367,0,,,,,,,,,,,
18:19:00,0.26,0.015759197889448722,7.435648581858887e-05,0,,,,,,,,,,,
18:20:00,0.27,0.0007133544606009511,2.7456841381780418e-06,0,,,,,,,,,,,
18:21:00,0.27,3.167221233676656e-06,8.863696473998691e-09,0,,,,,,,,,,,
18:22:00,0.24,2.1088350960370836e-11,3.2777334913861703e-14,0,,,,,,,,,,,
18:23:00,0.23,4.04310493970488e-32,2.4074317530131546e-35,0,,,,,,,,,,,
18:24:00,0.22,0,0,0,,,,,,,,,,,
18:25:00,0.24,0,0,0,,,,,,,,,,,
18:26:00,0.23,0,0,0,,,,,,,,,,,
18:27:00,0.25,0,0,0,,,,,,,,,,,
18:28:00,0.24,0,0,0,,,,,,,,,,,
18:29:00,0.24,0,0,0,,,,,,,,,,,
18:30:00,0.23,0,0,0,,,,,,,,,,,
18:31:00,0.21,0,0,0,,,,,,,,,,,
18:32:00,0.21,0,0,0,,,,,,,,,,,
18:33:00,0.2,0,0,0,,,,,,,,,,,
18:34:00,0.18,0,0,0,,,,,,,,,,,
18:35:00,0.18,0,0,0,,,,,,,,,,,
18:36:00,0.19,0,0,0,,,,,,,,,,,
18:37:00,0.19,0,0,0,,,,,,,,,,,
18:38:00,0.19,0,0,0,,,,,,,,,,,
18:39:00,0.2,0,0,0,,,,,,,,,,,
18:40:00,0.18,0,0,0,,,,,,,,,,,
18:41:00,0.2,0,0,0,,,,,,,,,,,
18:42:00,0.2,0,0,0,,,,,,,,,,,
18:43:00,0.2,0,0,0,,,,,,,,,,,
18:44:00,0.2,0,0,0,,,,,,,,,,,
18:45:00,0.2,0,0,0,,,,,,,,,,,
18:46:00,0.2,0,0,0,,,,,,,,,,,
18:47:00,0.17,0,0,0,,,,,,,,,,,
18:48:00,0.17,0,0,0,,,,,,,,,,,
18:49:00,0.18,0,0,0,,,,,,,,,,,
18:50:00,0.19,0,0,0,,,,,,,,,,,
18:51:00,0.2,0,0,0,,,,,,,,,,,
18:52:00,0.2,0,0,0,,,,,,,,,,,
18:53:00,0.2,0,0,0,,,,,,,,,,,
18:54:00,0.24,0,0,0,,,,,,,,,,,
18:55:00,0.25,0,0,0,,,,,,,,,,,
18:56:00,0.26,0,0,0,,,,,,,,,,,
18:57:00,0.23,0,0,0,,,,,,,,,,,
18:58:00,0.23,0,0,0,,,,,,,,,,,
18:59:00,0.22,0,0,0,,,,,,,,,,,
19:00:00,0.24,0,0,0,,,,,,,,,,,
19:01:00,0.24,0,0,0,,,,,,,,,,,
19:02:00,0.25,0,0,0,,,,,,,,,,,
19:03:00,0.25,0,0,0,,,,,,,,,,,
19:04:00,0.26,0,0,0,,,,,,,,,,,
19:05:00,0.25,0,0,0,,,,,,,,,,,
19:06:00,0.23,0,0,0,,,,,,,,,,,
19:07:00,0.25,0,0,0,,,,,,,,,,,
19:08:00,0.26,0,0,0,,,,,,,,,,,
19:09:00,0.27,0,0,0,,,,,,,,,,,
19:10:00,0.27,0,0,0,,,,,,,,,,,
19:11:00,0.26,0,0,0,,,,,,,,,,,
19:12:00,0.26,0,0,0,,,,,,,,,,,
19:13:00,0.29,0,0,0,,,,,,,,,,,
19:14:00,0.28,0,0,0,,,,,,,,,,,
19:15:00,0.25,0,0,0,,,,,,,,,,,
19:16:00,0.24,0,0,0,,,,,,,,,,,
19:17:00,0.22,0,0,0,,,,,,,,,,,
19:18:00,0.22,0,0,0,,,,,,,,,,,
19:19:00,0.25,0,0,0,,,,,,,,,,,
19:20:00,0.23,0,0,0,,,,,,,,,,,
19:21:00,0.24,0,0,0,,,,,,,,,,,
19:22:00,0.26,0,0,0,,,,,,,,,,,
19:23:00,0.27,0,0,0,,,,,,,,,,,
19:24:00,0.33,0,0,0,,,,,,,,,,,
19:25:00,0.31,0,0,0,,,,,,,,,,,
19:26:00,0.3,0,0,0,,,,,,,,,,,
19:27:00,0.3,0,0,0,,,,,,,,,,,
19:28:00,0.28,0,0,0,,,,,,,,,,,
19:29:00,0.28,0,0,0,,,,,,,,,,,
19:30:00,0.27,0,0,0,,,,,,,,,,,
19:31:00,0.27,0,0,0,,,,,,,,,,,
19:32:00,0.27,0,0,0,,,,,,,,,,,
19:33:00,0.23,0,0,0,,,,,,,,,,,
19:34:00,0.24,0,0,0,,,,,,,,,,,
19:35:00,0.24,0,0,0,,,,,,,,,,,
19:36:00,0.26,0,0,0,,,,,,,,,,,
19:37:00,0.23,0,0,0,,,,,,,,,,,
19:38:00,0.24,0,0,0,,,,,,,,,,,
19:39:00,0.27,0,0,0,,,,,,,,,,,
19:40:00,0.3,0,0,0,,,,,,,,,,,
19:41:00,0.34,0,0,0,,,,,,,,,,,
19:42:00,0.31,0,0,0,,,,,,,,,,,
19:43:00,0.3,0,0,0,,,,,,,,,,,
19:44:00,0.3,0,0,0,,,,,,,,,,,
19:45:00,0.31,0,0,0,,,,,,,,,,,
19:46:00,0.34,0,0,0,,,,,,,,,,,
19:47:00,0.31,0,0,0,,,,,,,,,,,
19:48:00,0.29,0,0,0,,,,,,,,,,,
19:49:00,0.3,0,0,0,,,,,,,,,,,
19:50:00,0.46,0,0,0,,,,,,,,,,,
19:51:00,0.44,0,0,0,,,,,,,,,,,
19:52:00,0.45,0,0,0,,,,,,,,,,,
19:53:00,0.47,0,0,0,,,,,,,,,,,
19:54:00,0.56,0,0,0,,,,,,,,,,,
19:55:00,0.48,0,0,0,,,,,,,,,,,
19:56:00,0.47,0,0,0,,,,,,,,,,,
19:57:00,0.46,0,0,0,,,,,,,,,,,
19:58:00,0.71,0,0,0,,,,,,,,,,,
19:59:00,0.76,0,0,0,,,,,,,,,,,
20:00:00,0.67,0,0,0,,,,,,,,,,,
20:01:00,0.65,0,0,0,,,,,,,,,,,
20:02:00,0.68,0,0,0,,,,,,,,,,,
20:03:00,0.69,0,0,0,,,,,,,,,,,
20:04:00,0.67,0,0,0,,,,,,,,,,,
20:05:00,0.68,0,0,0,,,,,,,,,,,
20:06:00,0.69,0,0,0,,,,,,,,,,,
20:07:00,0.7,0,0,0,,,,,,,,,,,
20:08:00,0.64,0,0,0,,,,,,,,,,,
20:09:00,0.56,0,0,0,,,,,,,,,,,
20:10:00,0.58,0,0,0,,,,,,,,,,,
20:11:00,0.56,0,0,0,,,,,,,,,,,
20:12:00,0.56,0,0,0,,,,,,,,,,,
20:13:00,0.5,0,0,0,,,,,,,,,,,
20:14:00,0.89,0,0,0,,,,,,,,,,,
20:15:00,0.9,0,0,0,,,,,,,,,,,
20:16:00,0.72,0,0,0,,,,,,,,,,,
20:17:00,0.85,0,0,0,,,,,,,,,,,
20:18:00,0.86,0,0,0,,,,,,,,,,,
20:19:00,0.83,0,0,0,,,,,,,,,,,
20:20:00,0.51,0,0,0,,,,,,,,,,,
20:21:00,0.51,0,0,0,,,,,,,,,,,
20:22:00,0.5,0,0,0,,,,,,,,,,,
20:23:00,0.45,0,0,0,,,,,,,,,,,
20:24:00,0.47,0,0,0,,,,,,,,,,,
20:25:00,0.45,0,0,0,,,,,,,,,,,
20:26:00,0.46,0,0,0,,,,,,,,,,,
20:27:00,0.47,0,0,0,,,,,,,,,,,
20:28:00,0.49,0,0,0,,,,,,,,,,,
20:29:00,0.42,0,0,0,,,,,,,,,,,
20:30:00,0.42,0,0,0,,,,,,,,,,,
20:31:00,0.46,0,0,0,,,,,,,,,,,
20:32:00,0.44,0,0,0,,,,,,,,,,,
20:33:00,0.43,0,0,0,,,,,,,,,,,
20:34:00,0.43,0,0,0,,,,,,,,,,,
20:35:00,0.4,0,0,0,,,,,,,,,,,
20:36:00,0.38,0,0,0,,,,,,,,,,,
20:37:00,0.37,0,0,0,,,,,,,,,,,
20:38:00,0.37,0,0,0,,,,,,,,,,,
20:39:00,0.39,0,0,0,,,,,,,,,,,
20:40:00,0.39,0,0,0,,,,,,,,,,,
20:41:00,0.8,0,0,0,,,,,,,,,,,
20:42:00,0.8,0,0,0,,,,,,,,,,,
20:43:00,0.8,0,0,0,,,,,,,,,,,
20:44:00,0.8,0,0,0,,,,,,,,,,,
20:45:00,0.79,0,0,0,,,,,,,,,,,
20:46:00,0.79,0,0,0,,,,,,,,,,,
20:47:00,0.71,0,0,0,,,,,,,,,,,
20:48:00,0.7,0,0,0,,,,,,,,,,,
20:49:00,0.74,0,0,0,,,,,,,,,,,
20:50:00,0.92,0,0,0,,,,,,,,,,,
20:51:00,0.39,0,0,0,,,,,,,,,,,
20:52:00,0.93,0,0,0,,,,,,,,,,,
20:53:00,0.89,0,0,0,,,,,,,,,,,
20:54:00,1,0,0,0,,,,,,,,,,,
20:55:00,1,0,0,0,,,,,,,,,,,
20:56:00,1,0,0,0,,,,,,,,,,,
20:57:00,1,0,0,0,,,,,,,,,,,
20:58:00,1,0,0,0,,,,,,,,,,,
20:59:00,1,0,0,0,,,,,,,,,,,
21:00:00,0.96,0,0,0,,,,,,,,,,,
21:01:00,0.83,0,0,0,,,,,,,,,,,
21:02:00,0.82,0,0,0,,,,,,,,,,,
21:03:00,0.83,0,0,0,,,,,,,,,,,
21:04:00,0.87,0,0,0,,,,,,,,,,,
21:05:00,0.87,0,0,0,,,,,,,,,,,
21:06:00,0.82,0,0,0,,,,,,,,,,,
21:07:00,0.82,0,0,0,,,,,,,,,,,
21:08:00,0.69,0,0,0,,,,,,,,,,,
21:09:00,0.79,0,0,0,,,,,,,,,,,
21:10:00,0.79,0,0,0,,,,,,,,,,,
21:11:00,0.78,0,0,0,,,,,,,,,,,
21:12:00,0.43,0,0,0,,,,,,,,,,,
21:13:00,0.62,0,0,0,,,,,,,,,,,
21:14:00,0.64,0,0,0,,,,,,,,,,,
21:15:00,0.63,0,0,0,,,,,,,,,,,
21:16:00,0.57,0,0,0,,,,,,,,,,,
21:17:00,0.54,0,0,0,,,,,,,,,,,
21:18:00,0.54,0,0,0,,,,,,,,,,,
21:19:00,0.53,0,0,0,,,,,,,,,,,
21:20:00,0.47,0,0,0,,,,,,,,,,,
21:21:00,0.48,0,0,0,,,,,,,,,,,
21:22:00,0.36,0,0,0,,,,,,,,,,,
21:23:00,0.35,0,0,0,,,,,,,,,,,
21:24:00,0.32,0,0,0,,,,,,,,,,,
21:25:00,0.36,0,0,0,,,,,,,,,,,
21:26:00,0.3,0,0,0,,,,,,,,,,,
21:27:00,0.28,0,0,0,,,,,,,,,,,
21:28:00,0.29,0,0,0,,,,,,,,,,,
21:29:00,0.29,0,0,0,,,,,,,,,,,
21:30:00,0.29,0,0,0,,,,,,,,,,,
21:31:00,0.29,0,0,0,,,,,,,,,,,
21:32:00,0.29,0,0,0,,,,,,,,,,,
21:33:00,0.29,0,0,0,,,,,,,,,,,
21:34:00,0.29,0,0,0,,,,,,,,,,,
21:35:00,0.3,0,0,0,,,,,,,,,,,
21:36:00,0.31,0,0,0,,,,,,,,,,,
21:37:00,0.32,0,0,0,,,,,,,,,,,
21:38:00,0.34,0,0,0,,,,,,,,,,,
21:39:00,0.42,0,0,0,,,,,,,,,,,
21:40:00,0.38,0,0,0,,,,,,,,,,,
21:41:00,0.37,0,0,0,,,,,,,,,,,
21:42:00,0.36,0,0,0,,,,,,,,,,,
21:43:00,0.35,0,0,0,,,,,,,,,,,
21:44:00,0.35,0,0,0,,,,,,,,,,,
21:45:00,0.35,0,0,0,,,,,,,,,,,
21:46:00,0.34,0,0,0,,,,,,,,,,,
21:47:00,0.34,0,0,0,,,,,,,,,,,
21:48:00,0.33,0,0,0,,,,,,,,,,,
21:49:00,0.47,0,0,0,,,,,,,,,,,
21:50:00,0.49,0,0,0,,,,,,,,,,,
21:51:00,0.55,0,0,0,,,,,,,,,,,
21:52:00,0.58,0,0,0,,,,,,,,,,,
21:53:00,0.46,0,0,0,,,,,,,,,,,
21:54:00,0.51,0,0,0,,,,,,,,,,,
21:55:00,0.51,0,0,0,,,,,,,,,,,
21:56:00,0.5,0,0,0,,,,,,,,,,,
21:57:00,0.5,0,0,0,,,,,,,,,,,
21:58:00,0.55,0,0,0,,,,,,,,,,,
21:59:00,0.56,0,0,0,,,,,,,,,,,
22:00:00,0.62,0,0,0,,,,,,,,,,,
22:01:00,0.37,0,0,0,,,,,,,,,,,
22:02:00,0.32,0,0,0,,,,,,,,,,,
22:03:00,0.31,0,0,0,,,,,,,,,,,
22:04:00,0.32,0,0,0,,,,,,,,,,,
22:05:00,0.27,0,0,0,,,,,,,,,,,
22:06:00,0.26,0,0,0,,,,,,,,,,,
22:07:00,0.29,0,0,0,,,,,,,,,,,
22:08:00,0.28,0,0,0,,,,,,,,,,,
22:09:00,0.25,0,0,0,,,,,,,,,,,
22:10:00,0.68,0,0,0,,,,,,,,,,,
22:11:00,0.68,0,0,0,,,,,,,,,,,
22:12:00,0.64,0,0,0,,,,,,,,,,,
22:13:00,0.66,0,0,0,,,,,,,,,,,
22:14:00,0.94,0,0,0,,,,,,,,,,,
22:15:00,0.95,0,0,0,,,,,,,,,,,
22:16:00,0.94,0,0,0,,,,,,,,,,,
22:17:00,0.96,0,0,0,,,,,,,,,,,
22:18:00,0.92,0,0,0,,,,,,,,,,,
22:19:00,0.92,0,0,0,,,,,,,,,,,
22:20:00,0.94,0,0,0,,,,,,,,,,,
22:21:00,0.93,0,0,0,,,,,,,,,,,
22:22:00,0.91,0,0,0,,,,,,,,,,,
22:23:00,0.91,0,0,0,,,,,,,,,,,
22:24:00,0.93,0,0,0,,,,,,,,,,,
22:25:00,0.92,0,0,0,,,,,,,,,,,
22:26:00,0.88,0,0,0,,,,,,,,,,,
22:27:00,0.87,0,0,0,,,,,,,,,,,
22:28:00,0.88,0,0,0,,,,,,,,,,,
22:29:00,0.89,0,0,0,,,,,,,,,,,
22:30:00,0.89,0,0,0,,,,,,,,,,,
22:31:00,0.87,0,0,0,,,,,,,,,,,
22:32:00,0.87,0,0,0,,,,,,,,,,,
22:33:00,0.88,0,0,0,,,,,,,,,,,
22:34:00,0.88,0,0,0,,,,,,,,,,,
22:35:00,0.88,0,0,0,,,,,,,,,,,
