,Clearness Index Transition Probability Matrix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000394632991318074,0.0,0.000394632991318074,0.000789265982636148,0.00118389897395422,0.000789265982636148,0.000394632991318074,0.0,0.00118389897395422,0.00315706393054459,0.00276243093922652,0.00355169692186267,0.00394632991318074,0.00434096290449882,0.00868192580899763,0.00789265982636148,0.0149960536700868,0.0142067876874507,0.0343330702446725,0.0473559589581689,0.0805051302288871,0.148776637726914,0.190213101815312,0.129834254143646,0.0730071033938437,0.0449881610102605,0.0311760063141279,0.0232833464877664,0.0126282557221784,0.010655090765588,0.0110497237569061,0.00513022888713496,0.00631412786108919,0.00631412786108919,0.00513022888713496,0.00434096290449882,0.00513022888713496,0.00434096290449882,0.00355169692186267,0.00276243093922652,0.00473559589581689,0.00236779794790845,0.0015785319652723,0.00197316495659037,0.000789265982636148,0.0015785319652723,0.000789265982636148,0.00197316495659037,0.00276243093922652,0.00118389897395422,0.00118389897395422,0.0015785319652723,0.0015785319652723,0.000789265982636148,0.000789265982636148,0.00118389897395422,0.00118389897395422,0.00197316495659037,0.00118389897395422,0.000789265982636148,0.000789265982636148,0.00197316495659037,0.00236779794790845,0.000394632991318074,0.000789265982636148,0.000394632991318074,0.000789265982636148,0.0,0.00197316495659037,0.0,0.0015785319652723,0.00197316495659037,0.0,0.000789265982636148,0.0015785319652723,0.000394632991318074,0.000789265982636148,0.0,0.0,0.00118389897395422,0.000789265982636148
,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000412201154163232,0.000412201154163232,0.0,0.0,0.0,0.000412201154163232,0.000412201154163232,0.000412201154163232,0.000412201154163232,0.000412201154163232,0.000412201154163232,0.00123660346248969,0.00123660346248969,0.000412201154163232,0.000412201154163232,0.00206100577081616,0.00412201154163232,0.00494641384995878,0.00453421269579555,0.00535861500412201,0.00700741962077494,0.00700741962077494,0.016075845012366,0.0201978565539984,0.0383347073371805,0.0531739488870569,0.0849134377576257,0.140560593569662,0.167765869744435,0.126133553173949,0.0696619950535862,0.0486397361912613,0.0329760923330585,0.0189612530915087,0.0148392415498763,0.0127782357790602,0.00865622423742786,0.0123660346248969,0.00412201154163232,0.00577081615828524,0.00577081615828524,0.00453421269579555,0.00577081615828524,0.00123660346248969,0.00247320692497939,0.00288540807914262,0.00288540807914262,0.00535861500412201,0.00288540807914262,0.00412201154163232,0.00206100577081616,0.00577081615828524,0.00164880461665293,0.00123660346248969,0.00247320692497939,0.00123660346248969,0.00206100577081616,0.000824402308326463,0.00206100577081616,0.000412201154163232,0.000412201154163232,0.00123660346248969,0.00123660346248969,0.0,0.000824402308326463,0.00247320692497939,0.000824402308326463,0.000824402308326463,0.00288540807914262,0.000824402308326463,0.000412201154163232,0.00123660346248969,0.000412201154163232,0.000824402308326463,0.000824402308326463,0.00206100577081616,0.00164880461665293,0.000824402308326463,0.000412201154163232,0.000412201154163232,0.00123660346248969,0.0,0.000412201154163232,0.000412201154163232,0.000412201154163232,0.00164880461665293
,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000425170068027211,0.0,0.000425170068027211,0.000850340136054422,0.00127551020408163,0.0,0.00255102040816327,0.0,0.00127551020408163,0.00212585034013605,0.00297619047619048,0.00212585034013605,0.00425170068027211,0.00595238095238095,0.00255102040816327,0.00425170068027211,0.00552721088435374,0.00637755102040816,0.00850340136054422,0.0106292517006803,0.014030612244898,0.022108843537415,0.0293367346938776,0.048469387755102,0.0837585034013605,0.128826530612245,0.174744897959184,0.130527210884354,0.0671768707482993,0.0442176870748299,0.030187074829932,0.0225340136054422,0.0153061224489796,0.0102040816326531,0.0102040816326531,0.0076530612244898,0.00680272108843537,0.00467687074829932,0.00340136054421769,0.00425170068027211,0.00467687074829932,0.00255102040816327,0.0038265306122449,0.00297619047619048,0.00255102040816327,0.00212585034013605,0.00425170068027211,0.00425170068027211,0.00340136054421769,0.000425170068027211,0.0038265306122449,0.00212585034013605,0.00212585034013605,0.00170068027210884,0.00170068027210884,0.00170068027210884,0.00297619047619048,0.00212585034013605,0.00127551020408163,0.00127551020408163,0.00297619047619048,0.00170068027210884,0.00255102040816327,0.00212585034013605,0.000850340136054422,0.000425170068027211,0.0,0.000850340136054422,0.00127551020408163,0.00297619047619048,0.0,0.00212585034013605,0.00127551020408163,0.000850340136054422,0.00170068027210884,0.00170068027210884,0.000425170068027211,0.000425170068027211,0.00127551020408163,0.000425170068027211,0.000425170068027211,0.0,0.00127551020408163
,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000438788942518649,0.0,0.000438788942518649,0.000877577885037297,0.000438788942518649,0.00219394471259324,0.00131636682755595,0.00351031154014919,0.000877577885037297,0.00263273365511189,0.00394910048266784,0.00394910048266784,0.00482667836770513,0.00438788942518649,0.0100921456779289,0.0122860903905222,0.0157964019306713,0.0258885476086003,0.0394910048266784,0.0408073716542343,0.0908293111013602,0.128126371215445,0.164545853444493,0.121544537077666,0.0728389644580957,0.0434401053093462,0.0337867485739359,0.0188679245283019,0.0184291355857832,0.0136024572180781,0.0122860903905222,0.00745941202281702,0.00614304519526108,0.00614304519526108,0.00526546731022378,0.00702062308029838,0.00482667836770513,0.00482667836770513,0.00263273365511189,0.00351031154014919,0.00263273365511189,0.00394910048266784,0.00307152259763054,0.00394910048266784,0.00219394471259324,0.00219394471259324,0.00219394471259324,0.00351031154014919,0.00263273365511189,0.00219394471259324,0.00131636682755595,0.00175515577007459,0.00131636682755595,0.000438788942518649,0.00131636682755595,0.00219394471259324,0.0,0.000877577885037297,0.000877577885037297,0.00175515577007459,0.00131636682755595,0.00131636682755595,0.00175515577007459,0.00175515577007459,0.000877577885037297,0.00131636682755595,0.000877577885037297,0.00219394471259324,0.000877577885037297,0.00131636682755595,0.000438788942518649,0.000877577885037297,0.000877577885037297,0.000438788942518649,0.0,0.0,0.0,0.00307152259763054
,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000447828034034931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000447828034034931,0.000895656068069861,0.00134348410210479,0.000895656068069861,0.00358262427227944,0.00179131213613972,0.00223914017017465,0.00268696820420958,0.00179131213613972,0.00313479623824451,0.0058217644424541,0.00626959247648903,0.00492610837438424,0.00806090461262875,0.0125391849529781,0.0120913569189431,0.0183609493954322,0.0313479623824451,0.0295566502463054,0.0506045678459472,0.077474249888043,0.123600537393641,0.163905060456785,0.116883116883117,0.0698611733094492,0.0465741155396328,0.0291088222122705,0.0237348858038513,0.0138826690550828,0.0125391849529781,0.00850873264666368,0.00716524854455889,0.0120913569189431,0.00537393640841917,0.00358262427227944,0.00403045230631438,0.00223914017017465,0.00492610837438424,0.00447828034034931,0.00447828034034931,0.00447828034034931,0.000895656068069861,0.00179131213613972,0.00403045230631438,0.00223914017017465,0.00134348410210479,0.00447828034034931,0.00223914017017465,0.00134348410210479,0.00179131213613972,0.00268696820420958,0.00134348410210479,0.00358262427227944,0.00268696820420958,0.00179131213613972,0.00268696820420958,0.00134348410210479,0.000895656068069861,0.00134348410210479,0.00179131213613972,0.00179131213613972,0.00223914017017465,0.00134348410210479,0.00134348410210479,0.00179131213613972,0.00223914017017465,0.00134348410210479,0.000447828034034931,0.0,0.000895656068069861,0.000895656068069861,0.000447828034034931,0.000447828034034931,0.00134348410210479,0.0,0.000447828034034931,0.00492610837438424
,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000928505106778087,0.000464252553389044,0.000928505106778087,0.000928505106778087,0.000928505106778087,0.00185701021355617,0.00232126276694522,0.00185701021355617,0.00185701021355617,0.000928505106778087,0.00232126276694522,0.00371402042711235,0.00603528319405757,0.00603528319405757,0.00557103064066852,0.00882079851439183,0.00974930362116992,0.00974930362116992,0.0129990714948932,0.0143918291550604,0.0246053853296193,0.0413184772516249,0.0441039925719591,0.0872794800371402,0.118384401114206,0.142525533890436,0.122098421541318,0.0719591457753018,0.0431754874651811,0.0385329619312906,0.0218198700092851,0.0129990714948932,0.0134633240482823,0.00882079851439183,0.00835654596100279,0.011142061281337,0.00417827298050139,0.00417827298050139,0.00417827298050139,0.00371402042711235,0.00464252553389044,0.00557103064066852,0.00278551532033426,0.00185701021355617,0.00232126276694522,0.00417827298050139,0.00278551532033426,0.00324976787372331,0.00232126276694522,0.00139275766016713,0.000928505106778087,0.00185701021355617,0.00371402042711235,0.00232126276694522,0.00278551532033426,0.00185701021355617,0.00371402042711235,0.00232126276694522,0.0,0.00232126276694522,0.00185701021355617,0.00139275766016713,0.0,0.00324976787372331,0.000464252553389044,0.00232126276694522,0.000928505106778087,0.00185701021355617,0.00371402042711235,0.00185701021355617,0.000464252553389044,0.0,0.00185701021355617,0.000464252553389044,0.000464252553389044,0.000464252553389044,0.0,0.000464252553389044,0.00603528319405757
,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000938967136150235,0.000469483568075117,0.000938967136150235,0.0,0.0,0.00140845070422535,0.000469483568075117,0.00140845070422535,0.000469483568075117,0.00140845070422535,0.00187793427230047,0.000938967136150235,0.000469483568075117,0.00234741784037559,0.00187793427230047,0.00234741784037559,0.00469483568075117,0.00375586854460094,0.00516431924882629,0.00422535211267606,0.00657276995305164,0.00892018779342723,0.00985915492957747,0.0107981220657277,0.0164319248826291,0.0230046948356808,0.0380281690140845,0.0450704225352113,0.07981220657277,0.129107981220657,0.164319248826291,0.116901408450704,0.0755868544600939,0.0370892018779343,0.0314553990610329,0.0211267605633803,0.015962441314554,0.0122065727699531,0.00985915492957747,0.00657276995305164,0.007981220657277,0.00610328638497653,0.00328638497652582,0.00516431924882629,0.007981220657277,0.00375586854460094,0.00516431924882629,0.00328638497652582,0.0028169014084507,0.0028169014084507,0.00234741784037559,0.00234741784037559,0.00234741784037559,0.00328638497652582,0.00234741784037559,0.00187793427230047,0.00234741784037559,0.00187793427230047,0.00140845070422535,0.0028169014084507,0.00187793427230047,0.00375586854460094,0.0028169014084507,0.000938967136150235,0.00375586854460094,0.000469483568075117,0.0028169014084507,0.00140845070422535,0.000938967136150235,0.00234741784037559,0.000938967136150235,0.000469483568075117,0.0,0.00140845070422535,0.000938967136150235,0.000938967136150235,0.000469483568075117,0.000469483568075117,0.000469483568075117,0.00140845070422535,0.0,0.000469483568075117,0.00563380281690141
,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000490196078431373,0.000490196078431373,0.000490196078431373,0.000490196078431373,0.00147058823529412,0.0,0.000980392156862745,0.000490196078431373,0.000980392156862745,0.00147058823529412,0.0,0.00147058823529412,0.00196078431372549,0.00294117647058824,0.00343137254901961,0.00245098039215686,0.0053921568627451,0.00637254901960784,0.00588235294117647,0.00735294117647059,0.00980392156862745,0.0122549019607843,0.0151960784313725,0.0151960784313725,0.0254901960784314,0.0269607843137255,0.0480392156862745,0.0735294117647059,0.122058823529412,0.141666666666667,0.118627450980392,0.0642156862745098,0.042156862745098,0.0338235294117647,0.0259803921568627,0.0196078431372549,0.0176470588235294,0.0127450980392157,0.00784313725490196,0.0122549019607843,0.0132352941176471,0.00588235294117647,0.00196078431372549,0.00588235294117647,0.00245098039215686,0.00196078431372549,0.00441176470588235,0.00294117647058824,0.00441176470588235,0.00441176470588235,0.00245098039215686,0.00343137254901961,0.00343137254901961,0.00343137254901961,0.00294117647058824,0.00294117647058824,0.00147058823529412,0.00147058823529412,0.00245098039215686,0.00294117647058824,0.00196078431372549,0.00343137254901961,0.00245098039215686,0.000980392156862745,0.0053921568627451,0.00147058823529412,0.00196078431372549,0.00196078431372549,0.00147058823529412,0.00196078431372549,0.00147058823529412,0.00147058823529412,0.0,0.000980392156862745,0.000490196078431373,0.000980392156862745,0.000490196078431373,0.000980392156862745,0.0,0.000490196078431373,0.0053921568627451
,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00101112234580384,0.00101112234580384,0.00101112234580384,0.0,0.000505561172901921,0.00353892821031345,0.00202224469160768,0.000505561172901921,0.00101112234580384,0.00303336703741153,0.00202224469160768,0.00505561172901921,0.00101112234580384,0.00101112234580384,0.00404448938321537,0.00303336703741153,0.00505561172901921,0.00556117290192113,0.00404448938321537,0.0096056622851365,0.0096056622851365,0.0111223458038423,0.0217391304347826,0.0207280080889788,0.0394337714863498,0.0540950455005056,0.083417593528817,0.123356926188069,0.145096056622851,0.111223458038423,0.0556117290192113,0.0399393326592518,0.0283114256825076,0.019211324570273,0.019211324570273,0.012639029322548,0.0171890798786653,0.00859453993933266,0.00910010111223458,0.0070778564206269,0.00455005055611729,0.00606673407482305,0.00455005055611729,0.00556117290192113,0.00455005055611729,0.0070778564206269,0.00455005055611729,0.00252780586450961,0.00252780586450961,0.00151668351870576,0.00353892821031345,0.00151668351870576,0.00455005055611729,0.00303336703741153,0.00252780586450961,0.00404448938321537,0.00101112234580384,0.00505561172901921,0.00303336703741153,0.00151668351870576,0.000505561172901921,0.00252780586450961,0.00252780586450961,0.00353892821031345,0.00252780586450961,0.00303336703741153,0.0,0.00353892821031345,0.00202224469160768,0.000505561172901921,0.00101112234580384,0.000505561172901921,0.00151668351870576,0.00151668351870576,0.00101112234580384,0.00151668351870576,0.00101112234580384,0.000505561172901921,0.00657229524772497
,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000513874614594039,0.0,0.000513874614594039,0.0,0.000513874614594039,0.00154162384378212,0.00154162384378212,0.00154162384378212,0.000513874614594039,0.00205549845837616,0.00205549845837616,0.00205549845837616,0.00102774922918808,0.00102774922918808,0.00154162384378212,0.00205549845837616,0.00154162384378212,0.00359712230215827,0.00462487153134635,0.00359712230215827,0.00616649537512847,0.00770811921891059,0.00770811921891059,0.00668036998972251,0.0107913669064748,0.0102774922918808,0.013360739979445,0.0200411099691675,0.0282631038026721,0.0364850976361768,0.0477903391572456,0.066289825282631,0.100719424460432,0.158787255909558,0.116649537512847,0.0616649537512847,0.0457348406988695,0.0303186022610483,0.0303186022610483,0.0149023638232271,0.0123329907502569,0.00770811921891059,0.0107913669064748,0.00770811921891059,0.0102774922918808,0.00565262076053443,0.00411099691675231,0.00513874614594039,0.00513874614594039,0.00308324768756423,0.00411099691675231,0.00411099691675231,0.00205549845837616,0.00411099691675231,0.00308324768756423,0.00205549845837616,0.0025693730729702,0.00359712230215827,0.00411099691675231,0.00513874614594039,0.00411099691675231,0.000513874614594039,0.0025693730729702,0.00102774922918808,0.0025693730729702,0.00102774922918808,0.00205549845837616,0.0025693730729702,0.00308324768756423,0.00205549845837616,0.00205549845837616,0.00154162384378212,0.00154162384378212,0.00205549845837616,0.0,0.00102774922918808,0.0,0.00102774922918808,0.00154162384378212,0.00102774922918808,0.00102774922918808,0.00154162384378212,0.00462487153134635
,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000540832882639265,0.0,0.000540832882639265,0.00162249864791779,0.0,0.000540832882639265,0.00216333153055706,0.00216333153055706,0.00270416441319632,0.00162249864791779,0.00270416441319632,0.00540832882639264,0.00270416441319632,0.00378583017847485,0.00432666306111412,0.00540832882639264,0.00432666306111412,0.00432666306111412,0.0075716603569497,0.00811249323958897,0.0075716603569497,0.0091941590048675,0.0146024878312601,0.0189291508923743,0.020551649540292,0.0243374797187669,0.0340724716062737,0.0448891292590589,0.0697674418604651,0.106544077879935,0.159545700378583,0.101676581936182,0.0513791238507301,0.0513791238507301,0.0259599783666847,0.0232558139534884,0.026500811249324,0.0162249864791779,0.0118983234180638,0.00540832882639264,0.00811249323958897,0.010275824770146,0.00865332612222823,0.00703082747431044,0.00378583017847485,0.00324499729583559,0.00324499729583559,0.00270416441319632,0.00216333153055706,0.00270416441319632,0.00432666306111412,0.00324499729583559,0.00270416441319632,0.00540832882639264,0.00486749594375338,0.00270416441319632,0.00378583017847485,0.00216333153055706,0.00162249864791779,0.00270416441319632,0.00270416441319632,0.00432666306111412,0.00270416441319632,0.00216333153055706,0.00216333153055706,0.00162249864791779,0.00108166576527853,0.00162249864791779,0.00216333153055706,0.00162249864791779,0.0,0.000540832882639265,0.0,0.000540832882639265,0.00108166576527853,0.000540832882639265,0.00108166576527853,0.000540832882639265,0.00378583017847485
,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000566893424036281,0.000566893424036281,0.0,0.00113378684807256,0.0,0.000566893424036281,0.000566893424036281,0.00170068027210884,0.00113378684807256,0.00113378684807256,0.0,0.0,0.00340136054421769,0.00226757369614512,0.00340136054421769,0.00283446712018141,0.00226757369614512,0.00680272108843537,0.00283446712018141,0.00396825396825397,0.00340136054421769,0.00736961451247166,0.00396825396825397,0.00793650793650794,0.00680272108843537,0.00793650793650794,0.0102040816326531,0.0170068027210884,0.0130385487528345,0.0215419501133787,0.018140589569161,0.0357142857142857,0.0589569160997732,0.0736961451247165,0.0958049886621315,0.122448979591837,0.0975056689342404,0.0691609977324263,0.0385487528344671,0.0300453514739229,0.0260770975056689,0.0215419501133787,0.0204081632653061,0.014172335600907,0.00623582766439909,0.0124716553287982,0.00623582766439909,0.00396825396825397,0.00510204081632653,0.00736961451247166,0.00736961451247166,0.00453514739229025,0.00680272108843537,0.00510204081632653,0.00340136054421769,0.00396825396825397,0.00226757369614512,0.00283446712018141,0.00340136054421769,0.00226757369614512,0.00396825396825397,0.00170068027210884,0.00396825396825397,0.00226757369614512,0.00340136054421769,0.00226757369614512,0.00226757369614512,0.00453514739229025,0.00226757369614512,0.00340136054421769,0.00453514739229025,0.00226757369614512,0.00170068027210884,0.00170068027210884,0.00396825396825397,0.00283446712018141,0.00170068027210884,0.00113378684807256,0.00226757369614512,0.00170068027210884,0.0,0.00113378684807256,0.00510204081632653
,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00178465199286139,0.00178465199286139,0.0,0.0,0.00118976799524093,0.00118976799524093,0.00118976799524093,0.00237953599048186,0.000594883997620464,0.00297441998810232,0.00178465199286139,0.00118976799524093,0.00237953599048186,0.00237953599048186,0.00297441998810232,0.00416418798334325,0.00237953599048186,0.00535395597858418,0.00535395597858418,0.00535395597858418,0.00713860797144557,0.00535395597858418,0.0083283759666865,0.00951814396192742,0.0154669839381321,0.0142772159428911,0.0237953599048186,0.0249851279000595,0.0392623438429506,0.0553242117787032,0.0731707317073171,0.101130279595479,0.139202855443189,0.100535395597858,0.057703747769185,0.0428316478286734,0.0327186198691255,0.0214158239143367,0.0130874479476502,0.0124925639500297,0.0142772159428911,0.0118976799524093,0.0107079119571684,0.00713860797144557,0.0101130279595479,0.00416418798334325,0.00535395597858418,0.00475907198096371,0.00118976799524093,0.00535395597858418,0.00594883997620464,0.0065437239738251,0.00178465199286139,0.00535395597858418,0.00237953599048186,0.00356930398572278,0.00356930398572278,0.00178465199286139,0.00178465199286139,0.00297441998810232,0.00475907198096371,0.0,0.00356930398572278,0.00297441998810232,0.000594883997620464,0.00237953599048186,0.00356930398572278,0.00356930398572278,0.00297441998810232,0.00178465199286139,0.00297441998810232,0.00118976799524093,0.00178465199286139,0.000594883997620464,0.00178465199286139,0.00118976799524093,0.000594883997620464,0.00118976799524093,0.00773349196906603
,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000604960677555959,0.0,0.000604960677555959,0.00120992135511192,0.000604960677555959,0.00181488203266788,0.00120992135511192,0.00181488203266788,0.00120992135511192,0.000604960677555959,0.00423472474289171,0.00241984271022384,0.00241984271022384,0.00483968542044767,0.00302480338777979,0.00483968542044767,0.00604960677555959,0.00423472474289171,0.00786448880822747,0.00544464609800363,0.00967937084089534,0.00967937084089534,0.00725952813067151,0.0114942528735632,0.0127041742286751,0.0217785843920145,0.0229885057471264,0.0260133091349062,0.0320629159104658,0.0508166969147005,0.0707803992740472,0.101028433151845,0.115547489413188,0.0919540229885057,0.0635208711433757,0.043557168784029,0.0320629159104658,0.0199637023593466,0.0169388989715668,0.0199637023593466,0.014519056261343,0.00786448880822747,0.00907441016333938,0.0114942528735632,0.00846944948578342,0.00544464609800363,0.00423472474289171,0.00302480338777979,0.00665456745311555,0.00544464609800363,0.00604960677555959,0.00302480338777979,0.00302480338777979,0.00302480338777979,0.00483968542044767,0.00423472474289171,0.00483968542044767,0.00544464609800363,0.00362976406533575,0.00423472474289171,0.00120992135511192,0.00120992135511192,0.00665456745311555,0.00302480338777979,0.00423472474289171,0.00241984271022384,0.00423472474289171,0.00241984271022384,0.00181488203266788,0.00241984271022384,0.00120992135511192,0.00120992135511192,0.00302480338777979,0.00120992135511192,0.000604960677555959,0.00241984271022384,0.00181488203266788,0.00544464609800363
,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00126103404791929,0.0,0.0,0.00126103404791929,0.00126103404791929,0.00126103404791929,0.00315258511979823,0.00189155107187894,0.000630517023959647,0.000630517023959647,0.00189155107187894,0.00126103404791929,0.00252206809583859,0.00189155107187894,0.00252206809583859,0.00315258511979823,0.00441361916771753,0.00630517023959647,0.0119798234552333,0.0100882723833544,0.00756620428751576,0.00630517023959647,0.00693568726355612,0.00819672131147541,0.010718789407314,0.0094577553593947,0.0138713745271122,0.0170239596469105,0.0226986128625473,0.0277427490542245,0.0378310214375788,0.0510718789407314,0.0699873896595208,0.0958385876418663,0.102774274905422,0.0876418663303909,0.062421185372005,0.040983606557377,0.0315258511979823,0.0233291298865069,0.0233291298865069,0.0145018915510719,0.0119798234552333,0.0138713745271122,0.0094577553593947,0.00756620428751576,0.00567465321563682,0.010718789407314,0.00756620428751576,0.00819672131147541,0.00630517023959647,0.00882723833543506,0.00252206809583859,0.00504413619167718,0.00693568726355612,0.00126103404791929,0.00504413619167718,0.000630517023959647,0.00504413619167718,0.00189155107187894,0.00189155107187894,0.00315258511979823,0.00252206809583859,0.00567465321563682,0.000630517023959647,0.00189155107187894,0.00378310214375788,0.00252206809583859,0.00315258511979823,0.00189155107187894,0.00315258511979823,0.00189155107187894,0.00252206809583859,0.00126103404791929,0.00315258511979823,0.00126103404791929,0.000630517023959647,0.00126103404791929,0.0100882723833544
,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006265664160401,0.0006265664160401,0.0,0.0,0.0012531328320802,0.0012531328320802,0.0,0.0006265664160401,0.0018796992481203,0.0025062656641604,0.0018796992481203,0.0031328320802005,0.0018796992481203,0.0018796992481203,0.0031328320802005,0.0025062656641604,0.0025062656641604,0.0018796992481203,0.0056390977443609,0.0031328320802005,0.006265664160401,0.0081453634085213,0.0075187969924812,0.0050125313283208,0.0137844611528822,0.0093984962406015,0.0081453634085213,0.0119047619047619,0.012531328320802,0.012531328320802,0.0213032581453634,0.0288220551378446,0.0332080200501253,0.0507518796992481,0.0620300751879699,0.0895989974937343,0.12531328320802,0.0902255639097744,0.0582706766917293,0.0507518796992481,0.0307017543859649,0.0225563909774436,0.0200501253132832,0.0181704260651629,0.0106516290726817,0.0087719298245614,0.0144110275689223,0.0081453634085213,0.0093984962406015,0.0087719298245614,0.0050125313283208,0.006265664160401,0.0037593984962406,0.0050125313283208,0.0056390977443609,0.0018796992481203,0.0056390977443609,0.0043859649122807,0.0037593984962406,0.0031328320802005,0.006265664160401,0.0025062656641604,0.0043859649122807,0.0043859649122807,0.0043859649122807,0.0012531328320802,0.0031328320802005,0.0025062656641604,0.0006265664160401,0.0043859649122807,0.0012531328320802,0.0012531328320802,0.0037593984962406,0.0018796992481203,0.0,0.0018796992481203,0.0,0.0025062656641604,0.0012531328320802,0.0144110275689223
,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00125944584382872,0.0,0.000629722921914358,0.0,0.00125944584382872,0.000629722921914358,0.00188916876574307,0.00251889168765743,0.00188916876574307,0.00125944584382872,0.000629722921914358,0.00188916876574307,0.00314861460957179,0.00314861460957179,0.00251889168765743,0.00503778337531486,0.00377833753148615,0.0044080604534005,0.00377833753148615,0.00566750629722922,0.00377833753148615,0.00629722921914358,0.00692695214105793,0.00818639798488665,0.00944584382871537,0.00944584382871537,0.0100755667506297,0.0113350125944584,0.0207808564231738,0.0182619647355164,0.026448362720403,0.042191435768262,0.0415617128463476,0.0680100755667506,0.105793450881612,0.117758186397985,0.0831234256926952,0.0717884130982368,0.0459697732997481,0.0289672544080605,0.0207808564231738,0.0182619647355164,0.0107052896725441,0.0100755667506297,0.0100755667506297,0.0119647355163728,0.00755667506297229,0.00692695214105793,0.00881612090680101,0.00692695214105793,0.00692695214105793,0.00566750629722922,0.00503778337531486,0.00566750629722922,0.00566750629722922,0.000629722921914358,0.00377833753148615,0.00503778337531486,0.00566750629722922,0.00188916876574307,0.0044080604534005,0.00503778337531486,0.00314861460957179,0.0044080604534005,0.00377833753148615,0.00314861460957179,0.00314861460957179,0.00314861460957179,0.00125944584382872,0.00125944584382872,0.00314861460957179,0.00251889168765743,0.00125944584382872,0.000629722921914358,0.00251889168765743,0.00377833753148615,0.000629722921914358,0.0132241813602015
