Irradiances,Clear Sky,Clear Sky,Clear Sky,Total,Clearness,Net,PV,Solar,Sun,Sun,Vector,,vCumulativeRadiationArray,,,
782,588.7118545346557,36.747933189710096,4.854768136241997,630.3145558606078,0.24,151.27549340654588,151.27549340654588,38.45727366904588,12.747829180234826,-11.646154268596224,0.7830721578058211,,381510,24755.60171592004,0.06488847400047192,4.162919021563932
783,587.2073380070361,36.69355688939691,4.83851597912934,628.7394108755624,0.75,471.55455815667176,471.55455815667176,38.53493876491528,12.717498626131091,-11.879976971379767,0.7822284041319305,,382923,24879.545932526296,0.06497271235346609,4.16521784806147
784,585.6722290874204,36.63792910714011,4.821947536656928,627.1321057312175,0.73,457.8064371837888,457.8064371837888,38.61399857613241,12.686574058909482,-12.11368968372353,0.7813680220554698,,384336,24999.713980909768,0.06504650613241998,4.167231646864307
785,584.1064981252341,36.581039524054425,4.805063387897777,625.4926010371863,0.82,512.9039328504928,512.9039328504928,38.69444453163721,12.655056274962126,-12.347290452182987,0.7804910279568738,,385749,25134.15831830221,0.06515676856790868,4.17024065878554
786,582.5101145962607,36.522877549075446,4.787864125888185,623.8208562712243,0.82,511.53310214240395,511.53310214240395,38.776267981782446,12.622946084743575,-12.580777336214172,0.7795974385328457,,387162,25268.053842913967,0.06526480864060515,4.173189023432789
787,580.8830470849667,36.463432314461215,4.770350357812156,622.1168297572401,0.78,485.2511272106473,485.2511272106473,38.85946020222196,12.590244312683437,-12.814148408372649,0.7786872707960399,,388575,25394.886485109408,0.06535388659875033,4.175619920562804
788,579.225263266446,36.40269267116325,4.752522705193108,620.3804786428024,0.77,477.6929685549578,477.6929685549578,38.94401239777057,12.556951797097879,-13.047401754509654,0.7777605420747385,,389988,25519.55928520436,0.06543678083737027,4.177882066787884
789,577.5367298879796,36.34064718406391,4.73438180409306,618.6117588761366,0.7,433.0282312132956,433.0282312132956,39.02991570623271,12.52306939009984,-13.280535473965505,0.7768172700125204,,391401,25632.404600209047,0.06548885823032911,4.179303235253331
790,575.8174127502192,36.277284127077685,4.715928305319661,616.8106251826166,0.51,314.57341884313445,314.57341884313445,39.11716120219673,12.488597957508084,-13.513547679760165,0.7758574725679259,,392814,25714.25480061592,0.06546165564520592,4.178560889026701
791,574.067276687993,36.21259147811344,4.697162874641347,614.9770310407478,0.72,442.7834623493384,442.7834623493384,39.20573990079222,12.453538378755116,-13.746436498781048,0.7748811680141149,,394227,25829.2832663583,0.06551880836766204,4.180120560935263
792,572.286285550738,36.14655691389482,4.678086193010936,613.1109286576437,0.63,386.25988505431553,386.25988505431553,39.29564276140775,12.41789154679391,-13.979200071967853,0.7738883749385187,,395640,25929.466586292714,0.06553803100367181,4.180645137965097
793,570.4744021825641,36.07916780463598,4.658698956798023,611.2122689439981,0.8,488.9698151551985,488.9698151551985,39.386860691366415,12.381658368003569,-14.211836554494662,0.7728791122424864,,397053,26056.08161623957,0.06562368655126538,4.182982639061335
794,568.6315884019544,36.01041120856958,4.639001878030537,609.2810014885546,0.8,487.4248011908437,487.4248011908437,39.479384549556954,12.344839762093873,-14.444344115948994,0.7718533991409251,,398466,26182.085405925696,0.06570720062922733,4.185261700421304
795,566.7578049811051,35.94027386632413,4.618995684645793,607.317074532075,0.8,485.85365962566004,485.85365962566004,39.57320515001814,12.307436662008756,-14.676720940508039,0.7708112551619334,,399879,26307.46863625013,0.06578857263384706,4.187482305570012
796,564.853011624918,35.86874219514776,4.598681120751504,605.3204349408173,0.73,441.88391750679665,441.88391750679665,39.66831326547425,12.269450013828783,-14.90896522711186,0.7697527001464307,,401292,26421.30610427098,0.06584060012228247,4.1889021121636185
797,562.9171669496452,35.79580228297498,4.578058946897073,603.2910281795173,0.82,494.69864310720413,494.69864310720413,39.764699630819834,12.230880776672542,-15.14107518963374,0.7686777542477785,,402705,26548.523268084125,0.06592548706394041,4.191218638352012
798,560.9502284612017,35.72143988233381,4.557129940355679,601.2287982838913,0.83,499.0199025756297,499.0199025756297,39.86235494655172,12.191729922597107,-15.373049057047375,0.767586437931397,,404118,26676.619263266268,0.06601195508061078,4.19357831136135
799,558.9521525331553,35.6456404040898,4.535894895417581,599.1336878326626,0.82,491.28962402278336,491.28962402278336,39.9612698821466,12.15199843649752,-15.604885073591225,0.7664787719743763,,405531,26802.498047383255,0.06609235310588649,4.1957723370549225
800,556.9228943844005,35.56838891102387,4.5143546236950804,597.0056379191194,0.72,429.844059301766,429.844059301766,40.06143507938272,12.111687316005305,-15.836581498929755,0.7653547774650792,,406944,26912.425846210892,0.06613299580829522,4.196881457994588
801,554.8624080565363,35.48967011124078,4.492509954439697,594.8445881222168,0.76,452.0818869728848,452.0818869728848,40.1628411556039,12.070797571386079,-16.068136608311676,0.7642144758027408,,408357,27027.818876947793,0.06618674071204313,4.198348132074171
802,552.7706463909599,35.409468351405174,4.470361734872073,592.6504764772371,0.77,456.3408668874726,456.3408668874726,40.26547870692488,12.029330225436322,-16.299548692725082,0.7630578886970615,,409770,27144.071226009037,0.06624221203604226,4.19986191938043
803,550.647561005691,35.327767609801704,4.447910830525102,590.4232394460179,0.94,554.9978450792568,554.9978450792568,40.36933831137645,11.987286313379188,-16.530816059049616,0.7618850381677922,,411183,27285.17460540411,0.06635773999752935,4.203014625121144
804,548.4931022719499,35.24455148921634,4.4251581256009445,588.1628118867671,0.8,470.53024950941375,470.53024950941375,40.47441053198941,11.944666882759574,-16.761937030205473,0.7606959465443166,,412596,27404.55996194331,0.06641983916941344,4.204709283394106
805,546.3072192905051,35.159803209635434,4.402104523342456,585.8691270234831,0.59,345.662784943855,345.662784943855,40.58068591981629,11.90147299333828,-16.992909945299353,0.759490636465225,,414009,27492.081911329773,0.06640455137769898,4.204292086482807
806,544.0898598678209,35.073505600759646,4.3787509464197605,583.5421164150004,0.63,367.6315333414502,367.6315333414502,40.68815501688996,11.857705716985487,-17.223733159767292,0.758269130877884,,415422,27584.970252403247,0.06640228551305238,4.204230252062923
807,541.8409704920186,34.9856410943292,4.355098337332508,581.1817099236804,0.61,354.52084305344505,354.52084305344505,40.796808359118316,11.813366137573363,-17.454405045514466,0.7570314530379991,,416835,27674.353752636434,0.06639162678910464,4.203939380314247
808,539.5604963086948,34.8961917162579,4.331147658828693,578.7878356837814,0.65,376.2120931944579,376.2120931944579,40.90663647911442,11.768455350868022,-17.68492399105178,0.7557776265091726,,418248,27768.998887423204,0.0663936202621966,4.2039937812919845
809,537.248381096616,34.80513907857245,4.306899894340611,576.360420069529,0.62,357.343460443108,357.343460443108,41.01762990896139,11.722974464420714,-17.915288401629393,0.7545076751624538,,419661,27858.69713219966,0.06638381248722101,4.203726131555323
810,534.9045672433281,34.712464371154226,4.282356048438839,573.8993876629212,0.55,315.6446632146067,315.6446632146067,41.12977918291172,11.676924597458349,-18.145496699367133,0.753221623175886,,421074,27937.748884387387,0.06634878639951027,4.202770285486726
811,532.5289957207226,34.61814835328097,4.257517147305047,571.4046612213086,0.54,308.5585170595067,308.5585170595067,41.243074840020576,11.630306880773384,-18.375547323381713,0.7519194950340453,,422487,28014.847695344157,0.06630937211167244,4.2016946874242915
812,530.1216060605943,34.522171344965145,4.232384239224445,568.8761616447839,0.51,290.1268424388398,290.1268424388398,41.357507426712736,11.583122456613022,-18.605438729910933,0.7506013155275745,,423900,28087.170799123985,0.0662589544683274,4.200318812774023
813,527.6823363302424,34.424513218086766,4.206958395098871,566.3138079434281,0.55,311.47259436888544,311.47259436888544,41.4730674992831,11.53537247856786,-18.835169392434604,0.7492671097527112,,425313,28164.62940110745,0.06622094645850808,4.199281591401743
814,525.2111231081623,34.325153387318096,4.181240708981391,563.7175172044617,0.56,315.6818096344986,315.6818096344986,41.58974562633052,11.487058111459907,-19.06473780179248,0.74791690311081,,426726,28242.94377097633,0.06618519558446481,4.1983059662424225
815,522.7079014598836,34.224070800837936,4.155232298633484,561.087204559355,0.52,291.7653463708646,291.7653463708646,41.707532391125085,11.43818053123009,-19.29414246629892,0.7465507213078595,,428139,28315.145709002267,0.06613540394358437,4.196947174915866
816,520.1726049140165,34.12124393083354,4.128934306105841,558.4227831509559,0.52,290.37984723849706,290.37984723849706,41.826418393908824,11.388740924825186,-19.52338191185458,0.7451685903539916,,429552,28386.823689550612,0.06608472010268981,4.195564035855046
817,517.6051654385697,34.01665076378827,4.102347898343911,555.7241641007018,0.55,305.64829025538603,305.64829025538603,41.94639425412994,11.338740490084273,-19.752454682054793,0.7437705365629874,,430965,28462.077072292926,0.0660426648852991,4.1944163680213205
818,515.0055134176156,33.91026879055347,4.075474267819374,552.9912564759884,0.47,259.9058905437145,259.9058905437145,42.06745061261086,11.288180435624689,-19.98135933829495,0.7423565865517758,,432378,28525.901259597198,0.06597445119686293,4.192554847361215
819,512.3735776283795,33.802074996203615,4.048314633188807,550.223967257772,0.47,258.6052646111528,258.6052646111528,42.18957813365035,11.237061980727562,-20.210094459872714,0.7409267672399271,,433791,28589.237416791184,0.06590555686215524,4.190674752172659
820,509.7092852188375,33.69204584967337,4.020870239980805,547.4222013084917,0.51,279.18532266733075,279.18532266733075,42.31276750706011,11.185386355222851,-20.438658644087138,0.7394811058491396,,435204,28657.42917322182,0.06584826695807441,4.189111336639695
821,507.0125616859238,33.5801572931768,3.9931423613130375,544.5858613404137,0.47,255.9553548299944,255.9553548299944,42.43700945013604,11.133154799374063,-20.667050506334597,0.7380196299027225,,436617,28719.77507745698,0.0657779588917907,4.187192661356777
822,504.2833308544396,33.46638473140815,3.965132298640588,541.7148478844883,0.85,460.4576207018151,460.4576207018151,42.562294709564995,11.080368563762532,-20.895268680201767,0.7365423672250713,,438030,28831.62017352838,0.06582110853943424,4.188370195696382
823,501.5215148567848,33.35070302052509,3.936841382537216,538.8090592598471,0.91,490.3162439264609,490.3162439264609,42.68861406326733,11.027028909171346,-21.12331181755533,0.7350493459411376,,439443,28950.37902224314,0.06587971368810777,4.189969503658542
824,498.72703411362943,33.233086456915636,3.908270973511148,535.8683915440562,0.95,509.07497196685335,509.07497196685335,42.815958322175725,10.973137106468982,-21.35117858862872,0.7335405944758948,,440856,29073.32444787528,0.06594743963533507,4.191817714081979
825,495.8998073156583,33.11350876575017,3.8794224628570917,532.8927385442655,0.97,516.9059563879375,516.9059563879375,42.94431833195128,10.9186944364926,-21.57886768210575,0.7320161415537958,,442269,29197.793470128156,0.06601817778349411,4.193748126104469
826,493.03975140653426,32.991943089321445,3.850297273546348,529.881991769402,0.97,513.9855320163199,513.9855320163199,43.07368497463719,10.863702189931079,-21.80637780520117,0.7304760161982268,,443682,29321.188476716918,0.06608604468226549,4.1956001830317
827,490.14678156723437,32.86836197517567,3.8208968611568976,526.8360404035669,0.97,511.0309591914599,511.0309591914599,43.204049170251,10.808161667207798,-22.033707683738175,0.7289202477309547,,445095,29443.50027061291,0.06615104701381258,4.197374067216883
828,487.22081120193417,32.74273736403888,3.791222714845532,523.7547712808185,0.96,502.80458042958577,502.80458042958577,43.335401878316006,10.75207417836316,-22.26085606222288,0.7273488657715682,,446508,29563.470062025106,0.06621039278585178,4.198993586455227
829,484.261751925623,32.61504057754413,3.7612763583641815,520.6380688615313,0.96,499.8125461070701,499.8125461070701,43.46773409933278,10.695441042936935,-22.487821703915778,0.7257619002369151,,447921,29682.349880382164,0.06626693073194194,4.200536481395225
830,481.2695135536518,32.48524230576528,3.731059351122701,517.4858152105397,0.96,496.7863826021181,496.7863826021181,43.60103687619157,10.638263589850435,-22.71460339090014,0.7241593813405314,,449334,29800.13090463688,0.06632066770962554,4.2020029391761025
831,478.244004093438,32.35331259456553,3.700573289300537,514.2978899773041,0.96,493.7259743782119,493.7259743782119,43.73530129552638,10.58054315728847,-22.94119992414751,0.7225413395920668,,450747,29916.804411804183,0.06637161070801177,4.203393150527486
832,475.1851297385617,32.21922083276927,3.6698198070098655,511.07417037834085,0.89,454.85601163672334,454.85601163672334,43.87051848901181,10.522281092581268,-23.167610123580108,0.7209078057967041,,452160,30023.935721190337,0.06640113172591636,4.204198765734588
833,472.0927948655142,32.08293573916773,3.638800577512812,507.81453118219474,0.88,446.8767874403314,446.8767874403314,44.006679634603515,10.46347875208616,-23.393832828130353,0.7192588110545719,,453573,30128.832369918957,0.0664255420184159,4.204864911560284
834,468.9669020333845,31.944425349370775,3.607517314495751,504.518844697251,0.85,428.84101799266335,428.84101799266335,44.14377595772314,10.404137501069298,-23.619866895797422,0.7175943867601532,,454986,30229.1497533621,0.06643973606520223,4.205252260667904
835,465.8073519867875,31.803657002518516,3.5759717734036043,501.18698076270965,0.84,420.9970638406761,420.9970638406761,44.28179873238881,10.344258713587225,-23.84571120370089,0.7159145646016871,,456399,30327.28822303218,0.0664490680808507,4.205506927148024
836,462.6140436623697,31.660597327869024,3.544165752837444,497.81880674307615,0.85,423.1459857316147,423.1459857316147,44.420739282292196,10.283843772368455,-24.071364648131404,0.7142193765605664,,457812,30425.57715114022,0.06645867113824064,4.2057689902345015
837,459.38687419925236,31.51521223128023,3.5121010960187546,494.41418752655136,0.96,474.6376200254893,474.6376200254893,44.56058898182313,10.222894068694991,-24.29682614459858,0.7125088549107278,,459225,30535.428158987525,0.06649339247425015,4.206716519767208
838,456.12573895381337,31.367466881607033,3.479779692324037,490.9729855277444,0.96,471.3340661066346,471.3340661066346,44.70133925704272,10.161411002283897,-24.522094627875948,0.7107830322180378,,460638,30644.113533739473,0.06652537032059767,4.2075891807097
839,452.83053151922564,31.217325697036866,3.44720347889354,487.49506069515604,0.88,428.9956534117373,428.9956534117373,44.84298158660624,10.099395981168847,-24.747169052043105,0.7090419413396727,,462051,30742.666100150924,0.06653522251905293,4.207858042743001
840,449.5011437502309,31.06475233139065,3.4143744423182656,483.9802705239398,0.77,372.66480830343363,372.66480830343363,44.98550750263649,10.036850421581766,-24.972048390524986,0.7072856154234931,,463464,30827.952163605503,0.0665163899755008,4.206984359051295
841,446.1374657936429,30.909709660418816,3.381294620409532,480.42847007447125,0.81,389.1470607603217,389.1470607603217,45.12890859154909,9.973775747834523,-25.19673163612845,0.7055140879074129,,464877,30916.665604928912,0.06650504457077659,4.206458020426036
842,442.7393861251383,30.752159768126138,3.3479661040557276,476.8395119973202,0.82,391.00839983780253,391.00839983780253,45.273176494830516,9.910173392200699,-25.421217801075954,0.7037273925187622,,466290,31005.452435083225,0.0664939253148968,4.205942173349978
843,439.30679159293294,30.592063933163217,3.3143910391711606,473.2132465652673,0.56,264.9994180765497,264.9994180765497,45.41830290976993,9.846044794797509,-25.64550591703661,0.7019255632736457,,467703,31065.385215495116,0.06642118014101923,4.2025673625130215
844,435.8395674689904,30.42938261532677,3.2805716287421975,469.5495217130594,0.55,258.25223694218266,258.25223694218266,45.56427959014611,9.781391403467842,-25.86959503515443,0.7001086344762952,,469116,31123.554043839587,0.0663451130292712,4.1990384395703755
845,432.33759750847247,30.264075442215784,3.246510134976208,465.84818308566446,0.59,274.85042802054204,274.85042802054204,45.71109834687035,9.716214673662435,-26.093484226073894,0.6982766407184158,,470529,31185.20480545913,0.0662769028167427,4.195874015703305
846,428.80076401820355,30.096101196096622,3.2122088815592766,462.10907409585946,0.57,263.40217223463986,263.40217223463986,45.858751048586505,9.65051606832227,-26.3171725799629,0.6964296168785279,,471942,31244.038437794592,0.06620313182084789,4.192451614695399
847,425.22894793497943,29.925417801035252,3.177670256028852,458.33203599204353,0.57,261.2492605154648,261.2492605154648,46.00722962222917,9.584297057761123,-26.540659206533004,0.694567598121303,,473355,31302.14076271618,0.06612825630386535,4.188977972491164
848,421.6220289146371,29.751982310362397,3.142896712268109,454.5169079372676,0.58,263.6198066036152,263.6198066036152,46.15652605354125,9.517559119548382,-26.763943235057063,0.6926906198968942,,474768,31360.514273110326,0.06605439767025226,4.185551505774076
849,417.9798854328722,29.575750894544022,3.1078907731290664,450.6635271005453,0.6,270.3981162603272,270.3981162603272,46.30663238755177,9.450303738392057,-26.987023814384298,0.6907987179402613,,476181,31420.122651013684,0.06598357064018448,4.182265681905891
850,414.3023948988802,29.396678829537816,3.072655033192047,446.77172876161006,0.58,259.12760268173383,259.12760268173383,46.457540729015165,9.382532406022056,-27.20990011295284,0.6888919282704903,,477594,31476.98817340492,0.0659074196355166,4.178732866983613
851,410.58943378300086,29.214720485725667,3.037192161669612,442.84134643039613,0.88,389.7003848587486,389.7003848587486,46.60924324281296,9.314246621073792,-27.43257131879966,0.6869702871901081,,479007,31562.114332813162,0.06589071627933028,4.177957961041867
852,406.8408777596341,29.029829317521042,3.0015049054634932,438.87221198261864,0.84,368.65265806539963,368.65265806539963,46.76173215431908,9.245447888972015,-27.655036639568024,0.6850338312843909,,480420,31642.26567996977,0.06586375604672946,4.176707215730552
853,403.0566018668227,28.841957853761755,2.9655960923837696,434.8641558129682,0.62,269.61577660404026,269.61577660404026,46.914999749729645,9.176137721815,-27.877295302512582,0.6830825974206677,,481833,31700.60530776382,0.06579168572464697,4.173363712773279
854,399.23648068401525,28.651057689010216,2.9294686345400733,430.81700700756556,0.54,232.64118378408543,232.64118378408543,47.06903837635837,9.106317638259068,-28.099346554501846,0.6811166227476186,,483246,31750.70011505808,0.06570297553432015,4.169248249221465
855,395.38038852965576,28.457079475896226,2.893125531915273,426.73059353746726,0.53,226.16721457485767,226.16721457485767,47.22384044289867,9.035989163403448,-28.3211896620184,0.6791359446945676,,484659,31799.16035655668,0.06561140999456666,4.165000319642356
856,391.48819968040095,28.259972918652153,2.8565698761328338,422.60474247518596,0.51,215.52841866234485,215.52841866234485,47.379398419653256,8.965153828675536,-28.542823911156653,0.6771406009707697,,486072,31845.108873755995,0.06551520942114747,4.160537360515432
857,387.5597886139187,28.05968676800585,2.8198048544297345,418.4392802363543,0.51,213.4040329205407,213.4040329205407,47.53570483873246,8.893813171716499,-28.764248607618278,0.675130629564693,,487485,31890.371627456272,0.06541815979457065,4.156035011919148
858,383.59503027740715,27.85616881761481,2.7828337538477705,414.23403284886973,0.51,211.25935675292357,211.25935675292357,47.69275229422219,8.821968736267344,-28.985463076705354,0.6731060687432961,,488898,31934.945991905985,0.06532026310581344,4.151493366219379
859,379.59380038415753,27.649365902243723,2.745659965656778,409.98882625205806,0.74,303.39173142652294,303.39173142652294,47.85053344232246,8.749622072055365,-29.206466663311215,0.6710669570512985,,490311,31998.620023316413,0.06526188485128094,4.148785068808879
860,375.55597574070515,27.43922389790973,2.7082869900244373,405.7034866286393,0.83,336.7338939017706,336.7338939017706,48.0090410014574,8.676774734681056,-29.427258731908946,0.6690133333104474,,491724,32068.909842975183,0.0652172963755586,4.1467165099884085
861,371.4814346073325,27.225687724242615,2.6707184409481743,401.3778407725233,0.87,349.19872147209526,349.19872147209526,48.168267752357906,8.603428285505462,-29.64783866653792,0.6669452366187788,,493137,32141.400466180774,0.0651774262855571,4.144866847603464
862,367.37005709495503,27.008701349333748,2.6329580514659026,397.0117164957547,0.69,273.9380843820707,273.9380843820707,48.3282065381176,8.529584291538045,-29.868205870787875,0.6648627063498725,,494550,32197.948925250676,0.06510554832726857,4.141532268831562
863,363.2217256016812,26.788207797375776,2.5950096791633914,392.6049430782204,0.7,274.8234601547543,274.8234601547543,48.488850264223196,8.455244325324974,-30.08835976778103,0.6627657821521029,,495963,32254.356296140155,0.06503379545679851,4.138203493162502
864,359.0363252926609,26.564149159427423,2.5568773119974493,388.1573517640858,0.82,318.28902844655033,318.28902844655033,48.65019189856005,8.380409964838012,-30.308299800151996,0.6606545039478842,,497376,32319.30505309653,0.06497962316858177,4.13569031990864
865,354.81374462714825,26.336466607672072,2.5185650744553114,383.66877630927564,0.82,314.608396573606,314.608396573606,48.81222447139397,8.305082793363844,-30.52802543002563,0.65852891193291,,498789,32383.12242203415,0.06492348953572383,4.133086155503101
866,350.55387593708974,26.105100413578146,2.480077234072234,379.1390535847401,0.82,310.8940239394869,310.8940239394869,48.97494107532985,8.229264399393974,-30.747536138992928,0.6563890465753881,,500202,32445.805668917146,0.06486540571392586,4.130391517483738
867,346.2566160619325,25.869989970411567,2.4414182083307505,374.56802424067484,0.82,307.14577987735333,307.14577987735333,49.13833486524824,8.152956376515181,-30.966831428084713,0.6542349486152705,,501615,32507.352270820895,0.0648053831540542,4.127606937081776
868,341.92186704479735,25.6310738205982,2.4025925719668173,369.95553343736236,0.82,303.3635374186371,303.3635374186371,49.30239905822061,8.076160323300558,-31.185910817743558,0.6520666590634775,,503028,32567.759922233774,0.06474343361052222,4.124732959610664
869,337.54953689563496,25.388289688485877,2.3636050647098115,365.30143164883066,0.86,314.1592312179944,314.1592312179944,49.46712693340407,7.998877843201078,-31.404773847793674,0.6498842192011165,,504441,32629.917596202977,0.0646853003546559,4.122036028234632
870,333.1395404275185,25.141574519113867,2.3244605994853864,360.6055755461178,0.87,313.72685072512246,313.72685072512246,49.632511831916354,7.921110544437816,-31.62342007740888,0.6476876705786965,,505854,32691.585462990937,0.06462652358781573,4.1193092429495035
871,328.69180017280115,24.89086452366105,2.2851642711122255,355.86782896757444,0.86,306.046332912114,306.046332912114,49.79854715669202,7.842860039894742,-31.841849085078756,0.6454770550153369,,507267,32751.344178804808,0.06456431066638438,4.11642304679031
872,324.20624738650804,24.63609523231485,2.2457213655260317,351.08806398434893,0.86,301.9357350265401,301.9357350265401,49.96522637232027,7.76412794701214,-32.06006046857293,0.6432524145979717,,508680,32809.90113511213,0.06450008086638384,4.113443283136679
873,319.68282314503045,24.377201555381017,2.206137369566518,346.266162069978,0.8,277.0129296559824,277.0129296559824,50.132543004865546,7.6849158876807095,-32.27805384490353,0.6410137916805476,,510093,32863.25371864454,0.06442600411815991,4.1100066975964005
874,315.1214795489583,24.11411785354046,2.1664179813657314,341.40201538386447,0.61,208.25522938415733,208.25522938415733,50.3004906416714,7.605225488136234,-32.49582885028602,0.6387612288832182,,511506,32903.081187625736,0.06432589488222179,4.105362406898958
875,310.5221810397356,23.846778018255556,2.126569121378946,336.49552817937007,0.84,282.65624367067085,282.65624367067085,50.46906293114835,7.525058378854991,-32.713385140098154,0.6364947690915318,,512919,32956.74914212682,0.0642533209768537,4.101995541590082
876,305.88490584075004,23.575115563433403,2.0865969441022547,331.5466183482857,0.84,278.49915941255995,278.49915941255995,50.63825358254645,7.444416194449782,-32.93072238883729,0.6342144554556162,,514332,33009.24035201322,0.06417885792059064,4.098541034358407
877,301.20964753449203,23.299063729571454,2.0465078505243417,326.5552191145878,0.84,274.30638405625376,274.30638405625376,50.80805636571337,7.363300573566693,-33.147840290076125,0.6319203313893559,,515745,33060.55479501388,0.06410252119751791,4.094999603545179
878,296.4964167885348,23.01855560173967,2.006308501363244,321.52128089163773,0.83,266.8626631400593,266.8626631400593,50.9784651108385,7.281713158782484,-33.36473855641673,0.6296124405695661,,517158,33110.0958712243,0.06402317255311588,4.09131844298494
879,291.74524324433713,22.733524242898316,1.9660058311428081,316.4447733183783,0.83,262.649161854254,262.649161854254,51.1494737081837,7.199655596502779,-33.581416919443036,0.6272908269351612,,518571,33158.4750529954,0.06394201575675347,4.087553398223103
880,286.95617758420957,22.443902844208193,1.9256070631673128,311.3256874915851,0.83,258.4003206180156,258.4003206180156,51.3210761078014,7.117129536860906,-33.79787512967174,0.6249555346863187,,519984,33205.69324550901,0.06385906728958776,4.0837052338573
881,282.12929379329086,22.149624894167257,1.8851197254571288,306.16403841291526,0.83,254.11615188271966,254.11615188271966,51.49326631924088,7.034136633617489,-34.01411295650183,0.6226066082836362,,521397,33251.751683534916,0.06377434408624315,4.079774735522519
882,277.2646916350201,21.8506243686023,1.8445516677127372,300.95986767133513,0.84,252.8062888439215,252.8062888439215,51.66603841124271,6.95067854406079,-34.23013018816248,0.6202440924472868,,522810,33297.19290935913,0.06368889827922024,4.0758107139917055
883,272.3624993603918,21.54683594376048,1.8039110793792612,295.7132463835315,0.84,248.39912696216646,248.39912696216646,51.83938651142261,6.866756928907798,-34.44592663165956,0.6178680321561667,,524223,33341.46395251016,0.06360168087342631,4.071764504043262
884,267.42287667326264,21.23819523498474,1.7632065088887638,290.4242784171361,0.75,217.8182088128521,217.8182088128521,52.013304805944955,6.782373452206067,-34.661502112720925,0.6154784726470383,,525636,33379.94893386662,0.063503924643416,4.067229374537982
885,262.4460179761634,20.924639063722193,1.7224468841630134,285.0931039240486,0.78,222.37262106075792,222.37262106075792,52.187787539186345,6.697529781236347,-34.876856475739984,0.6130754594136707,,527049,33418.89137579054,0.06340756054141178,4.062758828955332
886,257.4321559234492,20.606105755907436,1.6816415344650768,279.71990321382174,0.79,220.97872353891918,220.97872353891918,52.36282901339019,6.612227586415967,-35.09198958371833,0.6106590382059718,,528462,33457.24017891395,0.06331058842246737,4.058260076110956
887,252.38156531125608,20.2825354750877,1.640800213694176,274.30490100003794,0.56,153.61074456002126,153.61074456002126,52.53842358831236,6.5264685412030525,-35.306901318206826,0.6082292550291182,,529875,33483.6517594425,0.06319160511336165,4.052740175070334
888,247.29456733659626,19.953870594014763,1.5999331252244255,268.84837105583546,0.88,236.5865665291352,236.5865665291352,52.714565680858726,6.440254322001481,-35.521591579245474,0.6057861561426792,,531288,33523.946037786445,0.06309938496217954,4.048461876607277
889,242.17153426108308,19.620056108825956,1.5590509483946948,263.35064131830376,0.91,239.64908359965642,239.64908359965642,52.89124976471496,6.353586608066702,-35.736060285302294,0.6033297880597355,,532701,33564.367833327204,0.06300789342112594,4.0442173799928725
890,237.01289451821674,19.2810401003739,1.5181648667634857,257.8120994853541,0.94,242.34337351623284,242.34337351623284,53.068470369968956,6.266467081412342,-35.950307373210606,0.6008601975459952,,534114,33604.84036250406,0.06291698094883126,4.03999974766951
891,231.81913830692483,18.936774247748314,1.4772865982496208,252.23319915292277,0.94,237.0992072037474,237.0992072037474,53.24622208272659,6.178897426717621,-36.16433279810557,0.5983774316189017,,535527,33644.036941165665,0.06282416561847613,4.035693837517376
892,226.5908237181606,18.587214399566054,1.436428427286494,246.61446654501316,0.93,229.35145388686226,229.35145388686226,53.42449954472105,6.090879331235635,-36.37813653335939,0.5958815375467394,,536940,33681.56053291694,0.06272872300986505,4.031266042068151
893,221.32858344581933,18.232321209191664,1.3956032391244622,240.95650789413546,0.93,224.08955234154598,224.08955234154598,53.60329745291619,6.002414484702435,-36.591718570515596,0.5933725628477335,,538353,33717.8350508232,0.06263146123607224,4.026753851489431
894,216.0331321380845,17.872060840695642,1.3548245564227086,235.26001753520285,0.83,195.26581455421837,195.26581455421837,53.782610559104306,5.913504579247002,-36.80507891922207,0.590850555289146,,539766,33749.10101286859,0.06252542956182602,4.021834805671917
895,210.7052744505513,17.506405753064243,1.3141065782781332,229.52578678189366,0.83,190.50640302897173,190.50640302897173,53.962433669498914,5.824151309302026,-37.018217607163265,0.588315562886365,,541179,33779.26612924052,0.06241791741593912,4.016847077473558
896,205.34591386812755,17.135335570948158,1.2734642218445125,223.75471366092023,0.83,185.71641233856377,185.71641233856377,54.14276164432267,5.734356371515561,-37.23113467999147,0.585767633901992,,542592,33808.33817269515,0.06230895068982799,4.011791868054902
897,199.9560623687684,16.75883805108141,1.2329131666998243,217.94781358654961,0.83,180.89668527683617,180.89668527683617,54.32358939739093,5.644121464663556,-37.44383020125696,0.5832068168449219,,544005,33836.32548375837,0.062198556049592145,4.0066704145157725
898,194.53685100855805,16.376910154418727,1.1924699021228715,212.10623106509965,0.82,173.9271094733817,173.9271094733817,54.504911895691286,5.553448289563243,-37.65630425233737,0.5806331604694205,,545418,33862.91275577527,0.0620861664920763,4.001456412315384
899,189.0895415144906,15.98955923503271,1.1521517774417034,206.23125252696502,0.82,169.1096270721113,169.1096270721113,54.68672415895949,5.462338548987402,-37.86855693236632,0.578046713774195,,546831,33888.44660731784,0.06197243134957206,3.9961799854267466
