Simulation results - aggregated,,,,,,,,,,,,,,,,,,,,,,,,,,
Date,Time,Occupancy (normalised),Activity (normalised),Total electricity demand,Total PV output,Total net electricity demand,Thermal demand for space heating,Thermal demand for hot water,Passive solar gains,Average internal building node temperature,Hot water demand (litres),Average hot water temperature in hot water tank,Space heating timer state (normalised),Space heating thermostat state (normalised),Hot water timer state (normalised),Hot water thermostat state (normalised),Fuel flow rate (gas),Solar thermal collector gains,Self-consumption,Average hot water demand,Average gas demand,Space cooling timer state (normalised),Space cooling thermostat state (normalised),Average heating thermostat set point,Average cooling thermostat set point,Electricity used in heating or cooling
,,,,Pe,Ppv,Pnet,φspace,φwater,φs,θi,,θcyl,,,,,mfuel,,Pself,,,,,,,
,,,,kW,kW,kW,kW,kW,W,°C,ltr.min-1,°C,,,,,m3/h,kW,kW,ltr.min-1,m3/h,,,°C,°C,kW
,0.21388888888888888,0.9166666666666666,0,2.38,0,2.38,0,0.11990733744494002,0,16.304223479508156,0,58.23354310923598,0.15,1,0.1,0.1,0.014388880493392804,0,0,0,0.0007194440246696402,0,0,,,
,0.21458333333333332,0.9166666666666666,0,2.38,0,2.38,21.749999999999996,0.11988885257310714,0,16.304927666151585,0,58.22704030502844,0.15,1,0.15,0.1,2.6243866623087726,0,0,0,0.13121933311543862,0,0,,,
,0.2152777777777778,0.9166666666666666,0.027777777777777776,2.378,0,2.378,3.7106811809158224,0.11990827021146652,0,16.308043422508575,0,58.22053884726298,0.15,1,0.15,0.1,0.45967073413527476,0,0,0,0.022983536706763737,0,0,,,
,0.21597222222222223,0.9166666666666666,0.027777777777777776,2.556,0,2.556,0,0.11996182390095149,0,16.310425328930165,0,58.21403934418389,0.15,1,0.1,0.1,0.014395418868114181,0,0,0,0.000719770943405709,0,0,,,
,0.21666666666666667,0.9166666666666666,0.027777777777777776,2.363,0,2.363,0,0.12004618356055713,0,16.308848303842044,9.26,58.0256227182753,0.15,1,0.1,0.1,0.014405542027266856,0,0,0.46299999999999997,0.0007202771013633428,0,0,,,
,0.21736111111111112,0.9166666666666666,0.027777777777777776,2.26,0,2.26,21.689579876162796,0.1202094613635952,0,16.30490684634789,9.26,57.850743790336594,0.15,1,0.1,0.1,2.6171747205031672,0,0,0.46299999999999997,0.13085873602515835,0,0,,,
,0.21805555555555556,0.9166666666666666,0.027777777777777776,2.285,0,2.285,21.68953279462718,0.12039251338259348,0,16.30406074717917,5.480000000000001,57.75204178953027,0.1,1,0.1,0.1,2.617191036961173,0,0,0.2740000000000001,0.13085955184805864,0,0,,,
,0.21875,0.9166666666666666,0.027777777777777776,2.68,0,2.68,9.508538382762813,21.870432253464223,0,16.307450212395548,0,57.869910319942804,0.1,1,0.15,0.15,3.7654764763472452,0,0,0,0.18827382381736227,0,0,,,
,0.21944444444444444,0.9166666666666666,0.027777777777777776,2.68,0,2.68,0,21.870347774217223,0,16.31039399019035,0,57.987758742634185,0.1,1,0.15,0.15,2.6244417329060665,0,0,0,0.13122208664530333,0,0,,,
,0.22013888888888888,0.9166666666666666,0.027777777777777776,2.68,0,2.68,0,15.930224151939143,0,16.310626186206576,0,58.07164390383057,0.1,1,0.15,0.15,1.9116268982326974,0,0,0,0.09558134491163486,0,0,,,
,0.22083333333333333,0.9166666666666666,0.027777777777777776,2.68,0,2.68,0,0.1834317148693205,0,16.3084388967537,0,58.06553305344967,0.1,1,0.15,0.15,0.02201180578431846,0,0,0,0.001100590289215923,0,0,,,
,0.22152777777777777,0.9166666666666666,0.027777777777777776,2.68,0,2.68,21.749999999999996,0.18338645669980821,0,16.30402585305149,0,58.05942261706106,0.1,1,0.2,0.15,2.632006374803977,0,0,0,0.13160031874019884,0,0,,,
,0.2222222222222222,0.9166666666666666,0.027777777777777776,2.519,0,2.519,20.583709656960004,0.18338162171788192,0,16.29899155617003,0,58.05331244402562,0.1,1,0.2,0.15,2.4920509534413466,0,0,0,0.12460254767206733,0,0,,,
,0.22291666666666668,0.9166666666666666,0.027777777777777776,4.547,0,4.547,0,0.18341336521110693,0,16.300861003766038,0,58.04720263681749,0.1,1,0.15,0.15,0.022009603825332836,0,0,0,0.0011004801912666419,0,0,,,
,0.22361111111111112,0.9166666666666666,0.027777777777777776,4.467,0,4.467,0,0.1832790468541041,0,16.299737513638895,0,58.04109342994811,0.1,1,0.15,0.15,0.02199348562249249,0,0,0,0.0010996742811246246,0,0,,,
,0.22430555555555556,0.9166666666666666,0.027777777777777776,4.678,0,4.678,0,0.18318247590048453,0,16.297331842990886,0,58.03498452593906,0.1,1,0.15,0.15,0.021981897108058146,0,0,0,0.0010990948554029073,0,0,,,
,0.225,0.9166666666666666,0.027777777777777776,2.65,0,2.65,0,3.473118093178079,0,16.286478949058235,1,58.0288758888687,0.1,1,0.15,0.15,0.41677417118136956,0,0,0.05,0.020838708559068476,0,0,,,
,0.22569444444444445,0.9166666666666666,0.027777777777777776,2.76,0,2.76,0,0.1832818778491197,0,16.27460021592327,0,58.022767374409604,0.1,1,0.15,0.15,0.021993825341894365,0,0,0,0.0010996912670947182,0,0,,,
,0.2263888888888889,0.9166666666666666,0.027777777777777776,2.6,0,2.6,0,0.18345310912532115,0,16.26039704455264,0,58.01665884923457,0.1,1,0.15,0.15,0.02201437309503854,0,0,0,0.001100718654751927,0,0,,,
,0.22708333333333333,0.9166666666666666,0.027777777777777776,2.55,0,2.55,21.69045672607056,0.1836429812835278,0,16.244848265923554,0,58.010550021389676,0.1,1,0.15,0.15,2.6248919648824915,0,0,0,0.13124459824412457,0,0,,,
,0.22777777777777777,0.9166666666666666,0.027777777777777776,2.481,0,2.481,21.690359453913516,0.18385413502819975,0,16.233309786858733,0,58.00444078186032,0.1,1,0.15,0.15,2.6249056306730063,0,0,0,0.1312452815336503,0,0,,,
